taam,rank,predecessor,count,prob,book,run_label,stream_type
atnah,1,tipeha,808,0.55115962,genesis,control_exclude_external,core_projected
atnah,2,munah,581,0.39631651,genesis,control_exclude_external,core_projected
atnah,3,meteg,77,0.05252387,genesis,control_exclude_external,core_projected
darga,1,meteg,99,0.39130435,genesis,control_exclude_external,core_projected
darga,2,qadma,44,0.17391304,genesis,control_exclude_external,core_projected
darga,3,atnah,32,0.12648221,genesis,control_exclude_external,core_projected
darga,4,zaqef_qatan,23,0.09090909,genesis,control_exclude_external,core_projected
darga,5,geresh,19,0.07509881,genesis,control_exclude_external,core_projected
darga,6,revia,18,0.07114625,genesis,control_exclude_external,core_projected
darga,7,munah,16,0.06324111,genesis,control_exclude_external,core_projected
darga,8,zaqef_gadol,2,0.00790514,genesis,control_exclude_external,core_projected
geresh,1,qadma,200,0.81967213,genesis,control_exclude_external,core_projected
geresh,2,meteg,29,0.11885246,genesis,control_exclude_external,core_projected
geresh,3,atnah,11,0.04508197,genesis,control_exclude_external,core_projected
geresh,4,munah,3,0.01229508,genesis,control_exclude_external,core_projected
geresh,5,revia,1,0.00409836,genesis,control_exclude_external,core_projected
mahapakh,1,meteg,257,0.32286432,genesis,control_exclude_external,core_projected
mahapakh,2,revia,149,0.18718593,genesis,control_exclude_external,core_projected
mahapakh,3,atnah,136,0.17085427,genesis,control_exclude_external,core_projected
mahapakh,4,qadma,121,0.15201005,genesis,control_exclude_external,core_projected
mahapakh,5,geresh,43,0.0540201,genesis,control_exclude_external,core_projected
mahapakh,6,zaqef_qatan,40,0.05025126,genesis,control_exclude_external,core_projected
mahapakh,7,munah,36,0.04522613,genesis,control_exclude_external,core_projected
mahapakh,8,pashta,14,0.01758794,genesis,control_exclude_external,core_projected
merkha,1,tipeha,630,0.26162791,genesis,control_exclude_external,core_projected
merkha,2,zaqef_qatan,580,0.24086379,genesis,control_exclude_external,core_projected
merkha,3,tevir,378,0.15697674,genesis,control_exclude_external,core_projected
merkha,4,meteg,360,0.14950166,genesis,control_exclude_external,core_projected
merkha,5,atnah,297,0.12333887,genesis,control_exclude_external,core_projected
merkha,6,zaqef_gadol,87,0.03612957,genesis,control_exclude_external,core_projected
merkha,7,qadma,33,0.01370432,genesis,control_exclude_external,core_projected
merkha,8,revia,29,0.01204319,genesis,control_exclude_external,core_projected
merkha,9,geresh,9,0.00373754,genesis,control_exclude_external,core_projected
merkha,10,munah,4,0.00166113,genesis,control_exclude_external,core_projected
meteg,1,tipeha,937,0.34768089,genesis,control_exclude_external,core_projected
meteg,2,merkha,748,0.27755102,genesis,control_exclude_external,core_projected
meteg,3,meteg,238,0.08831169,genesis,control_exclude_external,core_projected
meteg,4,atnah,156,0.05788497,genesis,control_exclude_external,core_projected
meteg,5,zaqef_qatan,137,0.05083488,genesis,control_exclude_external,core_projected
meteg,6,munah,126,0.04675325,genesis,control_exclude_external,core_projected
meteg,7,pashta,93,0.03450835,genesis,control_exclude_external,core_projected
meteg,8,mahapakh,88,0.03265306,genesis,control_exclude_external,core_projected
meteg,9,revia,69,0.02560297,genesis,control_exclude_external,core_projected
meteg,10,tevir,25,0.00927644,genesis,control_exclude_external,core_projected
munah,1,pashta,736,0.30641132,genesis,control_exclude_external,core_projected
munah,2,tipeha,593,0.2468776,genesis,control_exclude_external,core_projected
munah,3,meteg,437,0.18193172,genesis,control_exclude_external,core_projected
munah,4,atnah,242,0.10074938,genesis,control_exclude_external,core_projected
munah,5,zaqef_qatan,131,0.05453789,genesis,control_exclude_external,core_projected
munah,6,munah,112,0.04662781,genesis,control_exclude_external,core_projected
munah,7,geresh,62,0.02581182,genesis,control_exclude_external,core_projected
munah,8,revia,53,0.02206495,genesis,control_exclude_external,core_projected
munah,9,darga,17,0.00707744,genesis,control_exclude_external,core_projected
munah,10,qadma,10,0.0041632,genesis,control_exclude_external,core_projected
pashta,1,mahapakh,706,0.41504997,genesis,control_exclude_external,core_projected
pashta,2,pashta,297,0.17460317,genesis,control_exclude_external,core_projected
pashta,3,meteg,291,0.17107584,genesis,control_exclude_external,core_projected
pashta,4,revia,187,0.10993533,genesis,control_exclude_external,core_projected
pashta,5,atnah,121,0.07113463,genesis,control_exclude_external,core_projected
pashta,6,zaqef_qatan,65,0.03821282,genesis,control_exclude_external,core_projected
pashta,7,merkha,25,0.01469724,genesis,control_exclude_external,core_projected
pashta,8,munah,5,0.00293945,genesis,control_exclude_external,core_projected
pashta,9,zaqef_gadol,3,0.00176367,genesis,control_exclude_external,core_projected
pashta,10,tipeha,1,0.00058789,genesis,control_exclude_external,core_projected
qadma,1,meteg,185,0.404814,genesis,control_exclude_external,core_projected
qadma,2,telisha_qetana,92,0.20131291,genesis,control_exclude_external,core_projected
qadma,3,atnah,74,0.1619256,genesis,control_exclude_external,core_projected
qadma,4,revia,56,0.12253829,genesis,control_exclude_external,core_projected
qadma,5,zaqef_qatan,19,0.04157549,genesis,control_exclude_external,core_projected
qadma,6,munah,17,0.03719912,genesis,control_exclude_external,core_projected
qadma,7,geresh,7,0.01531729,genesis,control_exclude_external,core_projected
qadma,8,pashta,5,0.01094092,genesis,control_exclude_external,core_projected
qadma,9,zaqef_gadol,1,0.00218818,genesis,control_exclude_external,core_projected
qadma,10,tipeha,1,0.00218818,genesis,control_exclude_external,core_projected
revia,1,munah,325,0.53278689,genesis,control_exclude_external,core_projected
revia,2,meteg,124,0.20327869,genesis,control_exclude_external,core_projected
revia,3,geresh,83,0.13606557,genesis,control_exclude_external,core_projected
revia,4,atnah,63,0.10327869,genesis,control_exclude_external,core_projected
revia,5,zaqef_qatan,11,0.01803279,genesis,control_exclude_external,core_projected
revia,6,zaqef_gadol,2,0.00327869,genesis,control_exclude_external,core_projected
revia,7,pashta,2,0.00327869,genesis,control_exclude_external,core_projected
telisha_qetana,1,meteg,48,0.51612903,genesis,control_exclude_external,core_projected
telisha_qetana,2,atnah,17,0.1827957,genesis,control_exclude_external,core_projected
telisha_qetana,3,munah,16,0.17204301,genesis,control_exclude_external,core_projected
telisha_qetana,4,revia,7,0.07526882,genesis,control_exclude_external,core_projected
telisha_qetana,5,zaqef_qatan,4,0.04301075,genesis,control_exclude_external,core_projected
telisha_qetana,6,telisha_qetana,1,0.01075269,genesis,control_exclude_external,core_projected
tevir,1,darga,212,0.34028892,genesis,control_exclude_external,core_projected
tevir,2,merkha,160,0.25682183,genesis,control_exclude_external,core_projected
tevir,3,zaqef_qatan,82,0.13162119,genesis,control_exclude_external,core_projected
tevir,4,meteg,72,0.11556982,genesis,control_exclude_external,core_projected
tevir,5,atnah,46,0.07383628,genesis,control_exclude_external,core_projected
tevir,6,revia,39,0.06260032,genesis,control_exclude_external,core_projected
tevir,7,zaqef_gadol,10,0.01605136,genesis,control_exclude_external,core_projected
tevir,8,tevir,2,0.00321027,genesis,control_exclude_external,core_projected
tipeha,1,merkha,1473,0.49612664,genesis,control_exclude_external,core_projected
tipeha,2,zaqef_qatan,719,0.24216908,genesis,control_exclude_external,core_projected
tipeha,3,meteg,294,0.09902324,genesis,control_exclude_external,core_projected
tipeha,4,tevir,218,0.0734254,genesis,control_exclude_external,core_projected
tipeha,5,atnah,213,0.07174133,genesis,control_exclude_external,core_projected
tipeha,6,zaqef_gadol,48,0.01616706,genesis,control_exclude_external,core_projected
tipeha,7,pashta,2,0.00067363,genesis,control_exclude_external,core_projected
tipeha,8,darga,1,0.00033681,genesis,control_exclude_external,core_projected
tipeha,9,munah,1,0.00033681,genesis,control_exclude_external,core_projected
zaqef_gadol,1,zaqef_qatan,60,0.34090909,genesis,control_exclude_external,core_projected
zaqef_gadol,2,meteg,57,0.32386364,genesis,control_exclude_external,core_projected
zaqef_gadol,3,atnah,55,0.3125,genesis,control_exclude_external,core_projected
zaqef_gadol,4,zaqef_gadol,3,0.01704545,genesis,control_exclude_external,core_projected
zaqef_gadol,5,munah,1,0.00568182,genesis,control_exclude_external,core_projected
zaqef_qatan,1,munah,1159,0.61846318,genesis,control_exclude_external,core_projected
zaqef_qatan,2,pashta,551,0.29402348,genesis,control_exclude_external,core_projected
zaqef_qatan,3,meteg,126,0.06723586,genesis,control_exclude_external,core_projected
zaqef_qatan,4,qadma,28,0.0149413,genesis,control_exclude_external,core_projected
zaqef_qatan,5,zaqef_qatan,3,0.00160085,genesis,control_exclude_external,core_projected
zaqef_qatan,6,atnah,3,0.00160085,genesis,control_exclude_external,core_projected
zaqef_qatan,7,revia,2,0.00106724,genesis,control_exclude_external,core_projected
zaqef_qatan,8,mahapakh,2,0.00106724,genesis,control_exclude_external,core_projected
