source,target,count,prob_given_source,target_predecessor_share,reverse_count,asymmetry_count,asymmetry_ratio,expected_independent,lift,book,run_label,stream_type
meteg,sof_pasuq,856,0.58912595,0.99883314,61,795,14.03278689,108.84799,7.864178,leviticus,explore_k3_7_edges20,core_projected
merkha,tipeha,801,0.58339403,0.4805039,370,431,2.16486486,200.069143,4.003616,leviticus,explore_k3_7_edges20,core_projected
munah,zaqef_qatan,571,0.42233728,0.57852077,56,515,10.19642857,116.645455,4.895176,leviticus,explore_k3_7_edges20,core_projected
tipeha,meteg,514,0.30815348,0.35375086,93,421,5.52688172,211.853497,2.426205,leviticus,explore_k3_7_edges20,core_projected
merkha,meteg,440,0.32046613,0.30282175,65,375,6.76923077,174.385402,2.523147,leviticus,explore_k3_7_edges20,core_projected
tipeha,atnah,439,0.26318945,0.5399754,126,313,3.48412698,118.538811,3.703428,leviticus,explore_k3_7_edges20,core_projected
zaqef_qatan,tipeha,425,0.43059777,0.25494901,0,425,inf,143.822465,2.955032,leviticus,explore_k3_7_edges20,core_projected
pashta,munah,400,0.44444444,0.29585799,10,390,40.0,106.363636,3.760684,leviticus,explore_k3_7_edges20,core_projected
mahapakh,pashta,386,0.85587583,0.42888889,5,381,77.2,35.480769,10.879133,leviticus,explore_k3_7_edges20,core_projected
tipeha,merkha,370,0.22182254,0.26948288,801,-431,0.4619226,200.189161,1.848252,leviticus,explore_k3_7_edges20,core_projected
tipeha,munah,344,0.20623501,0.25443787,0,344,inf,197.127273,1.745065,leviticus,explore_k3_7_edges20,core_projected
munah,atnah,335,0.24778107,0.41205412,118,217,2.83898305,96.081818,3.486612,leviticus,explore_k3_7_edges20,core_projected
pashta,zaqef_qatan,309,0.34333333,0.31306991,42,267,7.35714286,77.648601,3.979466,leviticus,explore_k3_7_edges20,core_projected
zaqef_qatan,merkha,300,0.30395137,0.21849964,0,300,inf,118.457255,2.532559,leviticus,explore_k3_7_edges20,core_projected
tevir,merkha,238,0.57211538,0.17334304,100,138,2.38,49.927273,4.766934,leviticus,explore_k3_7_edges20,core_projected
atnah,merkha,180,0.22140221,0.13109978,0,180,inf,97.574213,1.84475,leviticus,explore_k3_7_edges20,core_projected
munah,revia,178,0.1316568,0.57051282,32,146,5.5625,36.872727,4.827416,leviticus,explore_k3_7_edges20,core_projected
sof_pasuq,munah,173,0.2021028,0.12795858,0,173,inf,101.163636,1.710101,leviticus,explore_k3_7_edges20,core_projected
tevir,tipeha,161,0.38701923,0.09658068,0,161,inf,60.618182,2.655969,leviticus,explore_k3_7_edges20,core_projected
darga,tevir,153,0.89473684,0.36778846,0,153,inf,6.218182,24.605263,leviticus,explore_k3_7_edges20,core_projected
qadma,geresh,149,0.44610778,0.85632184,7,142,21.28571429,5.08007,29.330305,leviticus,explore_k3_7_edges20,core_projected
pashta,pashta,133,0.14777778,0.14777778,133,0,1.0,70.804196,1.87842,leviticus,explore_k3_7_edges20,core_projected
