from_shape,to_shape,count,p_to_given_from,p_to_background,lift,book,level,shape_field,transition_accent_mode
P<=4_A0-1_C0,P<=4_A5_C0,23,0.07443366,0.05184691,1.43564315,numbers,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P5-6_A4_C0,23,0.06609195,0.03871829,1.70699564,numbers,minor,transition_bucket_shape,taam_events
P5-6_A4_C0,P5-6_A5_C0,22,0.12643678,0.07743658,1.63277844,numbers,minor,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P5-6_A5_C0,22,0.08906883,0.07743658,1.15021639,numbers,minor,transition_bucket_shape,taam_events
P5-6_A4_C0,P<=4_A4_C0,20,0.11494253,0.19492657,0.58967092,numbers,minor,transition_bucket_shape,taam_events
P5-6_A4_C0,P<=4_A2_C0,20,0.11494253,0.15821095,0.72651438,numbers,minor,transition_bucket_shape,taam_events
P<=4_A5_C0,P5-6_A5_C0,19,0.08154506,0.07743658,1.05305609,numbers,minor,transition_bucket_shape,taam_events
P<=4_A0-1_C0,P<=4_A0-1_C0,18,0.05825243,0.06875834,0.8472052,numbers,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P10-12_A8+_C0,18,0.02057143,0.01023587,2.00973913,numbers,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P5-6_A4_C0,18,0.02531646,0.03871829,0.65386294,numbers,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P7-9_A6-7_C0,18,0.02531646,0.03004005,0.84275668,numbers,minor,transition_bucket_shape,taam_events
P7-9_A8+_C0,P<=4_A4_C0,17,0.25,0.19492657,1.28253425,numbers,minor,transition_bucket_shape,taam_events
P10-12_A8+_C0,P<=4_A3_C0,17,0.36956522,0.27614597,1.33829661,numbers,minor,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P5-6_A4_C0,16,0.06477733,0.03871829,1.67304202,numbers,minor,transition_bucket_shape,taam_events
P<=4_A5_C0,P5-6_A6-7_C0,16,0.06866953,0.05496217,1.24939619,numbers,minor,transition_bucket_shape,taam_events
P<=4_A0-1_C0,P5-6_A5_C0,15,0.04854369,0.07743658,0.62688316,numbers,minor,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P5-6_A6-7_C0,14,0.05668016,0.05496217,1.03125768,numbers,minor,transition_bucket_shape,taam_events
P7-9_A6-7_C0,P5-6_A5_C0,13,0.09558824,0.07743658,1.23440669,numbers,minor,transition_bucket_shape,taam_events
P5-6_A4_C0,P<=4_A5_C0,13,0.07471264,0.05184691,1.44102412,numbers,minor,transition_bucket_shape,taam_events
P7-9_A6-7_C0,P<=4_A2_C0,13,0.09558824,0.15821095,0.60418218,numbers,minor,transition_bucket_shape,taam_events
P5-6_A3_C0,P<=4_A3_C0,13,0.37142857,0.27614597,1.34504432,numbers,minor,transition_bucket_shape,taam_events
P<=4_A0-1_C0,P5-6_A6-7_C0,12,0.03883495,0.05496217,0.706576,numbers,minor,transition_bucket_shape,taam_events
P5-6_A4_C0,P5-6_A6-7_C0,12,0.06896552,0.05496217,1.25478152,numbers,minor,transition_bucket_shape,taam_events
P<=4_A0-1_C0,P5-6_A4_C0,11,0.03559871,0.03871829,0.91942864,numbers,minor,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P7-9_A8+_C0,11,0.04453441,0.01513129,2.94320076,numbers,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P5-6_A6-7_C0,11,0.0316092,0.05496217,0.57510819,numbers,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P5-6_A3_C0,11,0.00886382,0.00778816,1.13811442,numbers,minor,transition_bucket_shape,taam_events
P<=4_A5_C0,P5-6_A4_C0,11,0.0472103,0.03871829,1.2193281,numbers,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P7-9_A8+_C0,10,0.02873563,0.01513129,1.89908722,numbers,minor,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P<=4_A0-1_C0,10,0.04048583,0.06875834,0.58881333,numbers,minor,transition_bucket_shape,taam_events
P7-9_A6-7_C0,P<=4_A0-1_C0,10,0.07352941,0.06875834,1.06938892,numbers,minor,transition_bucket_shape,taam_events
P5-6_A4_C0,P<=4_A0-1_C0,10,0.05747126,0.06875834,0.83584421,numbers,minor,transition_bucket_shape,taam_events
P7-9_A8+_C0,P<=4_A2_C0,9,0.13235294,0.15821095,0.83655994,numbers,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P7-9_A8+_C0,8,0.00644641,0.01513129,0.42603214,numbers,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P5-6_A3_C0,8,0.00914286,0.00778816,1.17394286,numbers,minor,transition_bucket_shape,taam_events
P5-6_A4_C0,P5-6_A4_C0,8,0.04597701,0.03871829,1.18747523,numbers,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P10-12_A8+_C0,8,0.01125176,0.01023587,1.09924784,numbers,minor,transition_bucket_shape,taam_events
P<=4_A0-1_C0,P7-9_A6-7_C0,8,0.02588997,0.03004005,0.86184826,numbers,minor,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P7-9_A6-7_C0,8,0.03238866,0.03004005,1.07818264,numbers,minor,transition_bucket_shape,taam_events
P5-6_A4_C0,P7-9_A6-7_C0,7,0.04022989,0.03004005,1.33920817,numbers,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P7-9_A6-7_C0,7,0.02011494,0.03004005,0.66960409,numbers,minor,transition_bucket_shape,taam_events
P5-6_A3_C0,P<=4_A2_C0,6,0.17142857,0.15821095,1.0835443,numbers,minor,transition_bucket_shape,taam_events
P10-12_A8+_C0,P5-6_A5_C0,6,0.13043478,0.07743658,1.6844078,numbers,minor,transition_bucket_shape,taam_events
P10-12_A8+_C0,P<=4_A2_C0,6,0.13043478,0.15821095,0.82443588,numbers,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P<=4_A6-7_C0,6,0.00685714,0.00445038,1.5408,numbers,minor,transition_bucket_shape,taam_events
P7-9_A6-7_C0,P5-6_A6-7_C0,6,0.04411765,0.05496217,0.80269112,numbers,minor,transition_bucket_shape,taam_events
P5-6_A3_C0,P<=4_A4_C0,5,0.14285714,0.19492657,0.73287671,numbers,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P10-12_A8+_C0,5,0.01436782,0.01023587,1.40367316,numbers,minor,transition_bucket_shape,taam_events
P10-12_A8+_C0,P<=4_A4_C0,5,0.10869565,0.19492657,0.55762359,numbers,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P7-9_A5_C0,5,0.00571429,0.00578549,0.98769231,numbers,minor,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P<=4_A5_C0,5,0.02024291,0.05184691,0.39043631,numbers,minor,transition_bucket_shape,taam_events
P<=4_A6-7_C0,P<=4_A2_C0,5,0.25,0.15821095,1.58016878,numbers,minor,transition_bucket_shape,taam_events
P7-9_A5_C0,P<=4_A3_C0,5,0.19230769,0.27614597,0.69639869,numbers,minor,transition_bucket_shape,taam_events
P<=4_A5_C0,P7-9_A6-7_C0,5,0.02145923,0.03004005,0.71435384,numbers,minor,transition_bucket_shape,taam_events
P7-9_A6-7_C0,P7-9_A6-7_C0,5,0.03676471,0.03004005,1.22385621,numbers,minor,transition_bucket_shape,taam_events
P10-12_A8+_C0,P5-6_A4_C0,4,0.08695652,0.03871829,2.24587706,numbers,minor,transition_bucket_shape,taam_events
P<=4_A0-1_C0,P7-9_A8+_C0,4,0.01294498,0.01513129,0.85551114,numbers,minor,transition_bucket_shape,taam_events
P7-9_A6-7_C0,P5-6_A4_C0,4,0.02941176,0.03871829,0.75963489,numbers,minor,transition_bucket_shape,taam_events
P7-9_A6-7_C0,P<=4_A5_C0,4,0.02941176,0.05184691,0.56728099,numbers,minor,transition_bucket_shape,taam_events
P<=4_A5_C0,P10-12_A8+_C0,4,0.01716738,0.01023587,1.67717858,numbers,minor,transition_bucket_shape,taam_events
P<=4_A5_C0,P<=4_A5_C0,4,0.01716738,0.05184691,0.3311168,numbers,minor,transition_bucket_shape,taam_events
P7-9_A5_C0,P<=4_A4_C0,4,0.15384615,0.19492657,0.78925184,numbers,minor,transition_bucket_shape,taam_events
P<=4_A6-7_C0,P5-6_A5_C0,4,0.2,0.07743658,2.58275862,numbers,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P<=4_A6-7_C0,4,0.00562588,0.00445038,1.26413502,numbers,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P<=4_A6-7_C0,4,0.00322321,0.00445038,0.72425463,numbers,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P5-6_A3_C0,4,0.00562588,0.00778816,0.72236287,numbers,minor,transition_bucket_shape,taam_events
P7-9_A8+_C0,P5-6_A4_C0,4,0.05882353,0.03871829,1.51926978,numbers,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P7-9_A5_C0,4,0.00322321,0.00578549,0.55711895,numbers,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P7-9_A8+_C0,4,0.00562588,0.01513129,0.37180442,numbers,minor,transition_bucket_shape,taam_events
P7-9_A8+_C0,P7-9_A6-7_C0,3,0.04411765,0.03004005,1.46862745,numbers,minor,transition_bucket_shape,taam_events
P5-6_A3_C0,P7-9_A6-7_C0,3,0.08571429,0.03004005,2.85333333,numbers,minor,transition_bucket_shape,taam_events
P7-9_A6-7_C0,P7-9_A5_C0,3,0.02205882,0.00578549,3.81278281,numbers,minor,transition_bucket_shape,taam_events
P10-12_A8+_C0,P7-9_A6-7_C0,3,0.06521739,0.03004005,2.17101449,numbers,minor,transition_bucket_shape,taam_events
P7-9_A6-7_C0,P10-12_A8+_C0,3,0.02205882,0.01023587,2.15505115,numbers,minor,transition_bucket_shape,taam_events
P7-9_A5_C0,P7-9_A6-7_C0,3,0.11538462,0.03004005,3.84102564,numbers,minor,transition_bucket_shape,taam_events
P7-9_A5_C0,P5-6_A5_C0,3,0.11538462,0.07743658,1.49005305,numbers,minor,transition_bucket_shape,taam_events
P7-9_A6-7_C0,P7-9_A8+_C0,3,0.02205882,0.01513129,1.45782872,numbers,minor,transition_bucket_shape,taam_events
P<=4_A6-7_C0,P<=4_A4_C0,3,0.15,0.19492657,0.76952055,numbers,minor,transition_bucket_shape,taam_events
P<=4_A5_C0,P5-6_A3_C0,3,0.01287554,0.00778816,1.65321888,numbers,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P<=4_A6-7_C0,3,0.00862069,0.00445038,1.93706897,numbers,minor,transition_bucket_shape,taam_events
P<=4_A5_C0,P7-9_A5_C0,3,0.01287554,0.00578549,2.22548696,numbers,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P10-12_A8+_C0,3,0.00241741,0.01023587,0.23616999,numbers,minor,transition_bucket_shape,taam_events
P<=4_A6-7_C0,P<=4_A3_C0,3,0.15,0.27614597,0.54319098,numbers,minor,transition_bucket_shape,taam_events
P5-6_A3_C0,P<=4_A5_C0,3,0.08571429,0.05184691,1.65321888,numbers,minor,transition_bucket_shape,taam_events
P3_A3_C0,P3_A3_C0,122,0.17354196,0.1564308,1.1093849,numbers,minor,transition_exact_shape,taam_events
P2_A2_C0,P3_A3_C0,119,0.22972973,0.1564308,1.46857099,numbers,minor,transition_exact_shape,taam_events
P3_A3_C0,P2_A2_C0,82,0.11664296,0.1152648,1.01195648,numbers,minor,transition_exact_shape,taam_events
P3_A3_C0,P3_A4_C0,77,0.10953058,0.08477971,1.29194341,numbers,minor,transition_exact_shape,taam_events
P3_A3_C0,P4_A4_C0,73,0.10384068,0.09813084,1.05818601,numbers,minor,transition_exact_shape,taam_events
P3_A4_C0,P3_A3_C0,68,0.17894737,0.1564308,1.14393951,numbers,minor,transition_exact_shape,taam_events
P2_A2_C0,P4_A4_C0,63,0.12162162,0.09813084,1.23938224,numbers,minor,transition_exact_shape,taam_events
P4_A4_C0,P3_A3_C0,55,0.12471655,0.1564308,0.79726343,numbers,minor,transition_exact_shape,taam_events
P4_A4_C0,P2_A2_C0,55,0.12471655,0.1152648,1.08200037,numbers,minor,transition_exact_shape,taam_events
P3_A4_C0,P2_A2_C0,53,0.13947368,0.1152648,1.21002845,numbers,minor,transition_exact_shape,taam_events
P3_A3_C0,P4_A3_C0,51,0.07254623,0.06742323,1.0759827,numbers,minor,transition_exact_shape,taam_events
P2_A2_C0,P3_A4_C0,48,0.09266409,0.08477971,1.09299851,numbers,minor,transition_exact_shape,taam_events
P4_A3_C0,P3_A3_C0,43,0.14191419,0.1564308,0.9072011,numbers,minor,transition_exact_shape,taam_events
P1_A1_C0,P2_A2_C0,42,0.14893617,0.1152648,1.29212191,numbers,minor,transition_exact_shape,taam_events
P3_A3_C0,P1_A1_C0,41,0.05832148,0.06275033,0.92942102,numbers,minor,transition_exact_shape,taam_events
P4_A4_C0,P3_A4_C0,40,0.09070295,0.08477971,1.06986627,numbers,minor,transition_exact_shape,taam_events
P3_A4_C0,P4_A4_C0,40,0.10526316,0.09813084,1.0726817,numbers,minor,transition_exact_shape,taam_events
P2_A2_C0,P2_A2_C0,39,0.07528958,0.1152648,0.65318794,numbers,minor,transition_exact_shape,taam_events
P1_A1_C0,P3_A3_C0,38,0.13475177,0.1564308,0.86141461,numbers,minor,transition_exact_shape,taam_events
P3_A3_C0,P2_A3_C0,38,0.05405405,0.05206943,1.03811504,numbers,minor,transition_exact_shape,taam_events
P3_A3_C0,P4_A5_C0,35,0.04978663,0.04161104,1.19647652,numbers,minor,transition_exact_shape,taam_events
P2_A3_C0,P1_A1_C0,35,0.14957265,0.06275033,2.3836152,numbers,minor,transition_exact_shape,taam_events
P4_A4_C0,P1_A1_C0,34,0.07709751,0.06275033,1.22863897,numbers,minor,transition_exact_shape,taam_events
P5_A5_C0,P2_A2_C0,32,0.12355212,0.1152648,1.07189815,numbers,minor,transition_exact_shape,taam_events
P3_A3_C0,P5_A5_C0,31,0.04409673,0.0576324,0.76513783,numbers,minor,transition_exact_shape,taam_events
P4_A4_C0,P4_A4_C0,31,0.07029478,0.09813084,0.71633733,numbers,minor,transition_exact_shape,taam_events
P4_A3_C0,P2_A2_C0,31,0.10231023,0.1152648,0.88761038,numbers,minor,transition_exact_shape,taam_events
P1_A1_C0,P2_A3_C0,31,0.10992908,0.05206943,2.11120204,numbers,minor,transition_exact_shape,taam_events
P4_A4_C0,P4_A3_C0,30,0.06802721,0.06742323,1.00895804,numbers,minor,transition_exact_shape,taam_events
P5_A5_C0,P3_A3_C0,30,0.11583012,0.1564308,0.74045596,numbers,minor,transition_exact_shape,taam_events
P4_A3_C0,P4_A4_C0,30,0.0990099,0.09813084,1.00895804,numbers,minor,transition_exact_shape,taam_events
P4_A3_C0,P3_A4_C0,29,0.09570957,0.08477971,1.12892077,numbers,minor,transition_exact_shape,taam_events
P4_A4_C0,P5_A5_C0,29,0.06575964,0.0576324,1.14101857,numbers,minor,transition_exact_shape,taam_events
P4_A5_C0,P3_A3_C0,28,0.14973262,0.1564308,0.95718122,numbers,minor,transition_exact_shape,taam_events
P2_A2_C0,P5_A5_C0,28,0.05405405,0.0576324,0.93791088,numbers,minor,transition_exact_shape,taam_events
P2_A3_C0,P3_A3_C0,28,0.11965812,0.1564308,0.76492687,numbers,minor,transition_exact_shape,taam_events
P3_A4_C0,P4_A3_C0,27,0.07105263,0.06742323,1.05383012,numbers,minor,transition_exact_shape,taam_events
P4_A5_C0,P2_A2_C0,27,0.14438503,0.1152648,1.25263766,numbers,minor,transition_exact_shape,taam_events
P3_A4_C0,P5_A5_C0,27,0.07105263,0.0576324,1.23285917,numbers,minor,transition_exact_shape,taam_events
P2_A2_C0,P1_A1_C0,26,0.05019305,0.06275033,0.79988499,numbers,minor,transition_exact_shape,taam_events
P2_A2_C0,P2_A3_C0,26,0.05019305,0.05206943,0.96396396,numbers,minor,transition_exact_shape,taam_events
P2_A2_C0,P4_A3_C0,25,0.04826255,0.06742323,0.71581482,numbers,minor,transition_exact_shape,taam_events
P5_A4_C0,P3_A3_C0,24,0.16901408,0.1564308,1.08043997,numbers,minor,transition_exact_shape,taam_events
P2_A4_C0,P2_A2_C0,24,0.44444444,0.1152648,3.85585586,numbers,minor,transition_exact_shape,taam_events
P5_A6_C0,P2_A2_C0,23,0.21904762,0.1152648,1.9003861,numbers,minor,transition_exact_shape,taam_events
P2_A3_C0,P4_A4_C0,23,0.0982906,0.09813084,1.001628,numbers,minor,transition_exact_shape,taam_events
P1_A1_C0,P3_A4_C0,22,0.07801418,0.08477971,0.9201988,numbers,minor,transition_exact_shape,taam_events
P6_A6_C0,P4_A4_C0,22,0.22916667,0.09813084,2.33531746,numbers,minor,transition_exact_shape,taam_events
P2_A3_C0,P3_A4_C0,22,0.09401709,0.08477971,1.10895753,numbers,minor,transition_exact_shape,taam_events
P2_A2_C0,P5_A6_C0,21,0.04054054,0.02336449,1.73513514,numbers,minor,transition_exact_shape,taam_events
P1_A1_C0,P4_A5_C0,21,0.07446809,0.04161104,1.78962339,numbers,minor,transition_exact_shape,taam_events
P5_A5_C0,P3_A4_C0,21,0.08108108,0.08477971,0.9563737,numbers,minor,transition_exact_shape,taam_events
P4_A5_C0,P1_A1_C0,20,0.10695187,0.06275033,1.70440323,numbers,minor,transition_exact_shape,taam_events
P3_A3_C0,P5_A6_C0,20,0.0284495,0.02336449,1.21763869,numbers,minor,transition_exact_shape,taam_events
P5_A5_C0,P1_A1_C0,20,0.07722008,0.06275033,1.23059229,numbers,minor,transition_exact_shape,taam_events
P3_A2_C0,P3_A4_C0,20,0.15873016,0.08477971,1.87226597,numbers,minor,transition_exact_shape,taam_events
P2_A3_C0,P2_A2_C0,20,0.08547009,0.1152648,0.74151074,numbers,minor,transition_exact_shape,taam_events
P1_A1_C0,P4_A4_C0,20,0.07092199,0.09813084,0.72272881,numbers,minor,transition_exact_shape,taam_events
P3_A4_C0,P3_A4_C0,20,0.05263158,0.08477971,0.62080398,numbers,minor,transition_exact_shape,taam_events
P1_A1_C0,P4_A3_C0,20,0.07092199,0.06742323,1.05189242,numbers,minor,transition_exact_shape,taam_events
P4_A4_C0,P4_A5_C0,20,0.04535147,0.04161104,1.0898905,numbers,minor,transition_exact_shape,taam_events
P3_A4_C0,P1_A1_C0,18,0.04736842,0.06275033,0.75487122,numbers,minor,transition_exact_shape,taam_events
P5_A5_C0,P4_A4_C0,18,0.06949807,0.09813084,0.70821842,numbers,minor,transition_exact_shape,taam_events
P7_A7_C0,P4_A4_C0,18,0.33962264,0.09813084,3.46091644,numbers,minor,transition_exact_shape,taam_events
P1_A1_C0,P1_A1_C0,18,0.06382979,0.06275033,1.01720235,numbers,minor,transition_exact_shape,taam_events
P5_A5_C0,P4_A3_C0,18,0.06949807,0.06742323,1.03077335,numbers,minor,transition_exact_shape,taam_events
P4_A5_C0,P4_A3_C0,18,0.09625668,0.06742323,1.42764865,numbers,minor,transition_exact_shape,taam_events
P5_A6_C0,P4_A4_C0,17,0.16190476,0.09813084,1.64988662,numbers,minor,transition_exact_shape,taam_events
P2_A3_C0,P5_A5_C0,17,0.07264957,0.0576324,1.26056826,numbers,minor,transition_exact_shape,taam_events
P5_A5_C0,P5_A5_C0,17,0.06563707,0.0576324,1.13889179,numbers,minor,transition_exact_shape,taam_events
P4_A3_C0,P2_A3_C0,17,0.05610561,0.05206943,1.07751544,numbers,minor,transition_exact_shape,taam_events
P2_A3_C0,P4_A3_C0,17,0.07264957,0.06742323,1.07751544,numbers,minor,transition_exact_shape,taam_events
P4_A3_C0,P5_A5_C0,17,0.05610561,0.0576324,0.97350816,numbers,minor,transition_exact_shape,taam_events
P4_A4_C0,P6_A6_C0,16,0.03628118,0.02136182,1.6984127,numbers,minor,transition_exact_shape,taam_events
P4_A3_C0,P3_A2_C0,16,0.05280528,0.02803738,1.88338834,numbers,minor,transition_exact_shape,taam_events
P4_A3_C0,P4_A5_C0,16,0.05280528,0.04161104,1.26902102,numbers,minor,transition_exact_shape,taam_events
P4_A4_C0,P5_A4_C0,16,0.03628118,0.03159769,1.14822267,numbers,minor,transition_exact_shape,taam_events
P5_A5_C0,P4_A5_C0,15,0.05791506,0.04161104,1.39181963,numbers,minor,transition_exact_shape,taam_events
P3_A3_C0,P5_A4_C0,15,0.02133713,0.03159769,0.67527498,numbers,minor,transition_exact_shape,taam_events
P3_A3_C0,P3_A5_C0,15,0.02133713,0.00956831,2.22997784,numbers,minor,transition_exact_shape,taam_events
P3_A2_C0,P3_A3_C0,15,0.11904762,0.1564308,0.76102418,numbers,minor,transition_exact_shape,taam_events
P3_A3_C0,P1_A2_C0,14,0.01991465,0.01090343,1.82645804,numbers,minor,transition_exact_shape,taam_events
P5_A4_C0,P5_A5_C0,14,0.09859155,0.0576324,1.71069661,numbers,minor,transition_exact_shape,taam_events
P4_A3_C0,P7_A7_C0,14,0.04620462,0.0117935,3.9178031,numbers,minor,transition_exact_shape,taam_events
P4_A4_C0,P2_A3_C0,14,0.03174603,0.05206943,0.60968661,numbers,minor,transition_exact_shape,taam_events
P2_A2_C0,P2_A4_C0,14,0.02702703,0.01201602,2.24924925,numbers,minor,transition_exact_shape,taam_events
P2_A2_C0,P4_A5_C0,13,0.02509653,0.04161104,0.60312184,numbers,minor,transition_exact_shape,taam_events
P3_A2_C0,P4_A4_C0,13,0.1031746,0.09813084,1.05139834,numbers,minor,transition_exact_shape,taam_events
P4_A5_C0,P4_A4_C0,13,0.06951872,0.09813084,0.70842883,numbers,minor,transition_exact_shape,taam_events
P3_A4_C0,P2_A3_C0,13,0.03421053,0.05206943,0.65701754,numbers,minor,transition_exact_shape,taam_events
P4_A3_C0,P1_A1_C0,13,0.04290429,0.06275033,0.68373008,numbers,minor,transition_exact_shape,taam_events
P6_A5_C0,P4_A4_C0,13,0.14606742,0.09813084,1.48849652,numbers,minor,transition_exact_shape,taam_events
