ngram_n,rank,pattern,count,share,book,model,relation
2,1,2-2,2890,0.15943068,genesis,continuous,continuous
2,2,3-2,2404,0.13261985,genesis,continuous,continuous
2,3,2-3,2369,0.13068903,genesis,continuous,continuous
2,4,3-3,1746,0.09632041,genesis,continuous,continuous
2,5,2-1,910,0.05020136,genesis,continuous,continuous
2,6,4-2,876,0.0483257,genesis,continuous,continuous
2,7,2-4,872,0.04810504,genesis,continuous,continuous
2,8,1-2,860,0.04744304,genesis,continuous,continuous
2,9,3-1,818,0.04512606,genesis,continuous,continuous
2,10,1-3,770,0.04247807,genesis,continuous,continuous
2,11,4-3,627,0.03458929,genesis,continuous,continuous
2,12,3-4,574,0.03166547,genesis,continuous,continuous
2,13,1-4,359,0.01980471,genesis,continuous,continuous
2,14,4-1,325,0.01792906,genesis,continuous,continuous
2,15,1-1,286,0.01577757,genesis,continuous,continuous
2,16,4-4,204,0.01125393,genesis,continuous,continuous
2,17,5-2,198,0.01092293,genesis,continuous,continuous
2,18,2-5,197,0.01086777,genesis,continuous,continuous
2,19,5-3,142,0.00783362,genesis,continuous,continuous
2,20,3-5,124,0.00684062,genesis,continuous,continuous
2,21,1-5,115,0.00634413,genesis,continuous,continuous
2,22,5-1,81,0.00446847,genesis,continuous,continuous
2,23,5-4,64,0.00353064,genesis,continuous,continuous
2,24,6-2,48,0.00264798,genesis,continuous,continuous
2,25,4-5,47,0.00259282,genesis,continuous,continuous
2,26,1-6,39,0.00215149,genesis,continuous,continuous
2,27,2-6,36,0.00198599,genesis,continuous,continuous
2,28,6-3,24,0.00132399,genesis,continuous,continuous
2,29,3-6,16,0.00088266,genesis,continuous,continuous
2,30,6-1,16,0.00088266,genesis,continuous,continuous
2,31,6-4,11,0.00060683,genesis,continuous,continuous
2,32,1-7,10,0.00055166,genesis,continuous,continuous
2,33,7-3,9,0.0004965,genesis,continuous,continuous
2,34,5-5,9,0.0004965,genesis,continuous,continuous
2,35,4-6,8,0.00044133,genesis,continuous,continuous
2,36,2-7,8,0.00044133,genesis,continuous,continuous
2,37,7-1,5,0.00027583,genesis,continuous,continuous
2,38,3-7,4,0.00022067,genesis,continuous,continuous
2,39,7-4,4,0.00022067,genesis,continuous,continuous
2,40,7-2,4,0.00022067,genesis,continuous,continuous
2,41,5-6,3,0.0001655,genesis,continuous,continuous
2,42,6-5,3,0.0001655,genesis,continuous,continuous
2,43,8-2,2,0.00011033,genesis,continuous,continuous
2,44,4-7,2,0.00011033,genesis,continuous,continuous
2,45,7-5,2,0.00011033,genesis,continuous,continuous
2,46,1-8,2,0.00011033,genesis,continuous,continuous
2,47,8-4,2,0.00011033,genesis,continuous,continuous
2,48,2-8,1,5.517e-05,genesis,continuous,continuous
2,49,4-8,1,5.517e-05,genesis,continuous,continuous
3,1,2-2-2,1155,0.06372062,genesis,continuous,continuous
3,2,2-3-2,1003,0.05533488,genesis,continuous,continuous
3,3,2-2-3,930,0.05130751,genesis,continuous,continuous
3,4,3-2-2,925,0.05103167,genesis,continuous,continuous
3,5,3-2-3,833,0.04595609,genesis,continuous,continuous
3,6,2-3-3,735,0.04054949,genesis,continuous,continuous
3,7,3-3-2,727,0.04010813,genesis,continuous,continuous
3,8,3-3-3,577,0.03183273,genesis,continuous,continuous
3,9,2-2-4,365,0.02013682,genesis,continuous,continuous
3,10,2-4-2,365,0.02013682,genesis,continuous,continuous
3,11,1-2-2,356,0.0196403,genesis,continuous,continuous
3,12,2-2-1,350,0.01930928,genesis,continuous,continuous
3,13,2-3-1,347,0.01914377,genesis,continuous,continuous
3,14,4-2-2,345,0.01903343,genesis,continuous,continuous
3,15,1-3-2,333,0.0183714,genesis,continuous,continuous
3,16,2-1-2,320,0.0176542,genesis,continuous,continuous
3,17,3-2-1,316,0.01743352,genesis,continuous,continuous
3,18,2-1-3,290,0.01599912,genesis,continuous,continuous
3,19,3-1-2,279,0.01539225,genesis,continuous,continuous
3,20,4-2-3,278,0.01533708,genesis,continuous,continuous
3,21,4-3-2,272,0.01500607,genesis,continuous,continuous
3,22,2-4-3,262,0.01445437,genesis,continuous,continuous
3,23,3-1-3,259,0.01428887,genesis,continuous,continuous
3,24,3-2-4,257,0.01417853,genesis,continuous,continuous
3,25,1-2-3,252,0.01390268,genesis,continuous,continuous
3,26,3-3-1,247,0.01362683,genesis,continuous,continuous
3,27,3-4-2,243,0.01340616,genesis,continuous,continuous
3,28,2-3-4,225,0.01241311,genesis,continuous,continuous
3,29,1-3-3,210,0.01158557,genesis,continuous,continuous
3,30,4-3-3,179,0.00987532,genesis,continuous,continuous
3,31,3-4-3,172,0.00948913,genesis,continuous,continuous
3,32,3-3-4,165,0.00910295,genesis,continuous,continuous
3,33,1-4-2,156,0.00860642,genesis,continuous,continuous
3,34,2-4-1,145,0.00799956,genesis,continuous,continuous
3,35,2-1-4,132,0.00728236,genesis,continuous,continuous
3,36,3-1-4,128,0.00706168,genesis,continuous,continuous
3,37,1-2-1,120,0.00662032,genesis,continuous,continuous
3,38,4-1-2,119,0.00656516,genesis,continuous,continuous
3,39,4-2-4,119,0.00656516,genesis,continuous,continuous
3,40,2-1-1,112,0.00617897,genesis,continuous,continuous
3,41,1-1-2,111,0.0061238,genesis,continuous,continuous
3,42,1-3-1,109,0.00601346,genesis,continuous,continuous
3,43,4-2-1,106,0.00584795,genesis,continuous,continuous
3,44,1-4-3,103,0.00568245,genesis,continuous,continuous
3,45,1-2-4,98,0.0054066,genesis,continuous,continuous
3,46,4-1-3,97,0.00535143,genesis,continuous,continuous
3,47,3-1-1,90,0.00496524,genesis,continuous,continuous
3,48,5-2-2,89,0.00491007,genesis,continuous,continuous
3,49,1-1-3,88,0.0048549,genesis,continuous,continuous
3,50,1-3-4,87,0.00479974,genesis,continuous,continuous
4,1,2-2-2-2,482,0.0265931,genesis,continuous,continuous
4,2,2-2-3-2,397,0.02190345,genesis,continuous,continuous
4,3,2-3-2-2,386,0.02129655,genesis,continuous,continuous
4,4,2-2-2-3,346,0.01908966,genesis,continuous,continuous
4,5,2-3-2-3,346,0.01908966,genesis,continuous,continuous
4,6,3-2-2-2,344,0.01897931,genesis,continuous,continuous
4,7,3-2-3-2,338,0.01864828,genesis,continuous,continuous
4,8,3-2-2-3,320,0.01765517,genesis,continuous,continuous
4,9,2-3-3-2,304,0.01677241,genesis,continuous,continuous
4,10,2-2-3-3,290,0.016,genesis,continuous,continuous
4,11,3-3-2-2,280,0.01544828,genesis,continuous,continuous
4,12,3-2-3-3,274,0.01511724,genesis,continuous,continuous
4,13,3-3-2-3,257,0.01417931,genesis,continuous,continuous
4,14,3-3-3-2,244,0.01346207,genesis,continuous,continuous
4,15,2-3-3-3,230,0.01268966,genesis,continuous,continuous
4,16,3-3-3-3,202,0.01114483,genesis,continuous,continuous
4,17,2-2-4-2,153,0.00844138,genesis,continuous,continuous
4,18,2-2-2-4,148,0.00816552,genesis,continuous,continuous
4,19,1-2-2-2,148,0.00816552,genesis,continuous,continuous
4,20,2-2-2-1,146,0.00805517,genesis,continuous,continuous
4,21,2-4-2-2,145,0.008,genesis,continuous,continuous
4,22,4-2-2-2,135,0.00744828,genesis,continuous,continuous
4,23,1-3-2-2,134,0.0073931,genesis,continuous,continuous
4,24,2-2-3-1,130,0.00717241,genesis,continuous,continuous
4,25,2-1-2-2,127,0.0070069,genesis,continuous,continuous
4,26,4-2-3-2,126,0.00695172,genesis,continuous,continuous
4,27,3-2-3-1,126,0.00695172,genesis,continuous,continuous
4,28,2-3-1-2,125,0.00689655,genesis,continuous,continuous
4,29,2-4-2-3,125,0.00689655,genesis,continuous,continuous
4,30,2-1-3-2,124,0.00684138,genesis,continuous,continuous
4,31,2-3-3-1,123,0.00678621,genesis,continuous,continuous
4,32,2-3-2-1,123,0.00678621,genesis,continuous,continuous
4,33,3-2-1-2,122,0.00673103,genesis,continuous,continuous
4,34,2-2-1-3,120,0.00662069,genesis,continuous,continuous
4,35,1-2-2-3,120,0.00662069,genesis,continuous,continuous
4,36,3-2-2-1,117,0.00645517,genesis,continuous,continuous
4,37,2-3-2-4,116,0.0064,genesis,continuous,continuous
4,38,3-2-4-2,115,0.00634483,genesis,continuous,continuous
4,39,3-1-3-2,114,0.00628966,genesis,continuous,continuous
4,40,3-1-2-2,114,0.00628966,genesis,continuous,continuous
4,41,2-2-1-2,112,0.00617931,genesis,continuous,continuous
4,42,4-2-2-3,111,0.00612414,genesis,continuous,continuous
4,43,2-4-3-2,111,0.00612414,genesis,continuous,continuous
4,44,2-3-1-3,110,0.00606897,genesis,continuous,continuous
4,45,3-2-2-4,110,0.00606897,genesis,continuous,continuous
4,46,1-2-3-2,108,0.00595862,genesis,continuous,continuous
4,47,4-3-2-2,106,0.00584828,genesis,continuous,continuous
4,48,1-3-2-3,105,0.0057931,genesis,continuous,continuous
4,49,2-2-4-3,104,0.00573793,genesis,continuous,continuous
4,50,2-1-2-3,104,0.00573793,genesis,continuous,continuous
5,1,2-2-2-2-2,220,0.0121386,genesis,continuous,continuous
5,2,2-2-3-2-2,156,0.00860737,genesis,continuous,continuous
5,3,2-2-2-3-2,154,0.00849702,genesis,continuous,continuous
5,4,2-3-2-2-2,152,0.00838667,genesis,continuous,continuous
5,5,2-3-2-3-2,148,0.00816597,genesis,continuous,continuous
5,6,2-2-3-2-3,139,0.00766939,genesis,continuous,continuous
5,7,2-2-2-2-3,134,0.00739351,genesis,continuous,continuous
5,8,3-2-2-3-2,134,0.00739351,genesis,continuous,continuous
5,9,3-2-3-2-2,133,0.00733834,genesis,continuous,continuous
5,10,2-3-2-2-3,130,0.00717281,genesis,continuous,continuous
5,11,2-3-3-2-2,124,0.00684176,genesis,continuous,continuous
5,12,3-2-2-2-2,122,0.00673141,genesis,continuous,continuous
5,13,2-2-3-3-2,119,0.00656588,genesis,continuous,continuous
5,14,3-2-3-3-2,118,0.0065107,genesis,continuous,continuous
5,15,2-3-3-2-3,111,0.00612448,genesis,continuous,continuous
5,16,3-2-2-3-3,109,0.00601412,genesis,continuous,continuous
5,17,3-2-2-2-3,108,0.00595895,genesis,continuous,continuous
5,18,3-2-3-2-3,108,0.00595895,genesis,continuous,continuous
5,19,2-3-3-3-2,104,0.00573825,genesis,continuous,continuous
5,20,3-3-2-2-2,104,0.00573825,genesis,continuous,continuous
5,21,2-3-2-3-3,103,0.00568307,genesis,continuous,continuous
5,22,3-3-2-3-2,99,0.00546237,genesis,continuous,continuous
5,23,3-3-2-2-3,90,0.00496579,genesis,continuous,continuous
5,24,3-2-3-3-3,89,0.00491062,genesis,continuous,continuous
5,25,3-3-2-3-3,88,0.00485544,genesis,continuous,continuous
5,26,2-2-2-3-3,87,0.00480026,genesis,continuous,continuous
5,27,2-2-3-3-3,86,0.00474509,genesis,continuous,continuous
5,28,2-3-3-3-3,84,0.00463474,genesis,continuous,continuous
5,29,3-3-3-3-2,84,0.00463474,genesis,continuous,continuous
5,30,3-3-3-2-3,82,0.00452439,genesis,continuous,continuous
5,31,3-3-3-2-2,82,0.00452439,genesis,continuous,continuous
5,32,3-3-3-3-3,76,0.00419333,genesis,continuous,continuous
5,33,2-4-2-2-2,70,0.00386228,genesis,continuous,continuous
5,34,1-2-2-2-2,69,0.00380711,genesis,continuous,continuous
5,35,2-2-4-2-2,64,0.00353123,genesis,continuous,continuous
5,36,2-2-2-3-1,61,0.0033657,genesis,continuous,continuous
5,37,2-2-2-2-1,61,0.0033657,genesis,continuous,continuous
5,38,2-2-3-3-1,59,0.00325535,genesis,continuous,continuous
5,39,2-3-2-3-1,58,0.00320018,genesis,continuous,continuous
5,40,2-2-2-4-2,57,0.003145,genesis,continuous,continuous
5,41,2-2-1-3-2,56,0.00308983,genesis,continuous,continuous
5,42,2-3-1-2-2,55,0.00303465,genesis,continuous,continuous
5,43,3-2-1-2-2,55,0.00303465,genesis,continuous,continuous
5,44,4-2-2-2-2,54,0.00297947,genesis,continuous,continuous
5,45,2-3-2-4-2,54,0.00297947,genesis,continuous,continuous
5,46,2-2-2-2-4,54,0.00297947,genesis,continuous,continuous
5,47,3-2-2-2-1,54,0.00297947,genesis,continuous,continuous
5,48,3-2-2-2-4,53,0.0029243,genesis,continuous,continuous
5,49,2-1-2-2-2,53,0.0029243,genesis,continuous,continuous
5,50,2-3-2-2-1,53,0.0029243,genesis,continuous,continuous
6,1,2-2-2-2-2-2,104,0.00573856,genesis,continuous,continuous
6,2,2-2-2-2-3-2,70,0.0038625,genesis,continuous,continuous
6,3,2-2-3-2-2-2,65,0.0035866,genesis,continuous,continuous
6,4,2-2-3-2-3-2,60,0.00331071,genesis,continuous,continuous
6,5,2-2-2-3-2-2,60,0.00331071,genesis,continuous,continuous
6,6,2-2-2-2-2-3,60,0.00331071,genesis,continuous,continuous
6,7,3-2-2-2-2-2,58,0.00320035,genesis,continuous,continuous
6,8,2-2-2-3-2-3,56,0.00309,genesis,continuous,continuous
6,9,2-3-2-2-2-2,56,0.00309,genesis,continuous,continuous
6,10,2-3-2-2-3-2,54,0.00297964,genesis,continuous,continuous
6,11,2-2-3-2-2-3,54,0.00297964,genesis,continuous,continuous
6,12,2-3-2-3-2-2,52,0.00286928,genesis,continuous,continuous
6,13,2-3-2-3-2-3,52,0.00286928,genesis,continuous,continuous
6,14,3-2-3-2-2-2,51,0.0028141,genesis,continuous,continuous
6,15,3-2-2-3-2-2,51,0.0028141,genesis,continuous,continuous
6,16,3-2-3-3-2-2,49,0.00270375,genesis,continuous,continuous
6,17,3-2-2-2-3-2,46,0.00253821,genesis,continuous,continuous
6,18,2-2-3-3-2-2,46,0.00253821,genesis,continuous,continuous
6,19,2-3-2-2-3-3,45,0.00248303,genesis,continuous,continuous
6,20,3-2-2-3-2-3,45,0.00248303,genesis,continuous,continuous
6,21,3-3-2-2-2-2,45,0.00248303,genesis,continuous,continuous
6,22,3-2-3-2-2-3,44,0.00242785,genesis,continuous,continuous
6,23,2-2-3-3-3-2,44,0.00242785,genesis,continuous,continuous
6,24,3-2-3-3-2-3,44,0.00242785,genesis,continuous,continuous
6,25,3-2-3-2-3-2,43,0.00237268,genesis,continuous,continuous
6,26,2-2-3-3-2-3,43,0.00237268,genesis,continuous,continuous
6,27,2-3-3-2-2-2,42,0.0023175,genesis,continuous,continuous
6,28,3-3-2-3-3-2,41,0.00226232,genesis,continuous,continuous
6,29,2-3-2-3-3-2,41,0.00226232,genesis,continuous,continuous
6,30,2-3-3-2-3-2,41,0.00226232,genesis,continuous,continuous
6,31,3-3-2-3-2-2,40,0.00220714,genesis,continuous,continuous
6,32,2-3-3-2-2-3,40,0.00220714,genesis,continuous,continuous
6,33,3-3-2-2-3-2,40,0.00220714,genesis,continuous,continuous
6,34,2-3-3-2-3-3,40,0.00220714,genesis,continuous,continuous
6,35,3-2-3-2-3-3,39,0.00215196,genesis,continuous,continuous
6,36,3-2-2-3-3-2,39,0.00215196,genesis,continuous,continuous
6,37,2-2-2-3-3-2,39,0.00215196,genesis,continuous,continuous
6,38,2-2-3-2-3-3,38,0.00209678,genesis,continuous,continuous
6,39,2-3-3-3-3-2,37,0.0020416,genesis,continuous,continuous
6,40,3-2-2-3-3-3,37,0.0020416,genesis,continuous,continuous
6,41,3-3-2-2-2-3,37,0.0020416,genesis,continuous,continuous
6,42,2-3-3-3-2-3,36,0.00198643,genesis,continuous,continuous
6,43,3-2-3-3-3-2,36,0.00198643,genesis,continuous,continuous
6,44,2-4-2-2-2-2,35,0.00193125,genesis,continuous,continuous
6,45,2-3-2-3-3-3,34,0.00187607,genesis,continuous,continuous
6,46,2-3-2-2-2-3,34,0.00187607,genesis,continuous,continuous
6,47,3-3-3-2-3-2,33,0.00182089,genesis,continuous,continuous
6,48,3-3-3-3-2-2,33,0.00182089,genesis,continuous,continuous
6,49,3-3-3-2-2-2,33,0.00182089,genesis,continuous,continuous
6,50,3-3-2-3-2-3,33,0.00182089,genesis,continuous,continuous
2,1,2-2,2782,0.16761056,genesis,sof_only,within
2,2,3-2,2124,0.12796722,genesis,sof_only,within
2,3,2-3,2110,0.12712375,genesis,sof_only,within
2,4,3-3,1559,0.09392698,genesis,sof_only,within
2,5,2-1,904,0.05446439,genesis,sof_only,within
2,6,1-2,870,0.05241595,genesis,sof_only,within
2,7,4-2,776,0.04675262,genesis,sof_only,within
2,8,2-4,759,0.0457284,genesis,sof_only,within
2,9,3-1,729,0.04392095,genesis,sof_only,within
2,10,1-3,716,0.04313773,genesis,sof_only,within
2,11,4-3,546,0.03289553,genesis,sof_only,within
2,12,3-4,536,0.03229305,genesis,sof_only,within
2,13,1-4,301,0.01813472,genesis,sof_only,within
2,14,4-1,285,0.01717074,genesis,sof_only,within
2,15,1-1,278,0.01674901,genesis,sof_only,within
2,16,4-4,214,0.01289312,genesis,sof_only,within
2,17,2-5,174,0.01048319,genesis,sof_only,within
2,18,5-2,173,0.01042294,genesis,sof_only,within
2,19,5-3,127,0.00765152,genesis,sof_only,within
2,20,3-5,116,0.00698879,genesis,sof_only,within
2,21,1-5,93,0.00560308,genesis,sof_only,within
2,22,5-1,74,0.00445837,genesis,sof_only,within
2,23,5-4,58,0.0034944,genesis,sof_only,within
2,24,4-5,47,0.00283167,genesis,sof_only,within
2,25,6-2,42,0.00253043,genesis,sof_only,within
2,26,2-6,36,0.00216894,genesis,sof_only,within
2,27,6-3,23,0.00138571,genesis,sof_only,within
2,28,1-6,23,0.00138571,genesis,sof_only,within
2,29,3-6,19,0.00114472,genesis,sof_only,within
2,30,6-1,15,0.00090372,genesis,sof_only,within
2,31,4-6,12,0.00072298,genesis,sof_only,within
2,32,6-4,9,0.00054223,genesis,sof_only,within
2,33,2-7,8,0.00048199,genesis,sof_only,within
2,34,5-5,8,0.00048199,genesis,sof_only,within
2,35,1-7,8,0.00048199,genesis,sof_only,within
2,36,7-3,7,0.00042174,genesis,sof_only,within
2,37,7-1,6,0.00036149,genesis,sof_only,within
2,38,3-7,5,0.00030124,genesis,sof_only,within
2,39,7-2,5,0.00030124,genesis,sof_only,within
2,40,7-4,4,0.00024099,genesis,sof_only,within
2,41,6-5,3,0.00018074,genesis,sof_only,within
2,42,5-6,2,0.0001205,genesis,sof_only,within
2,43,4-7,2,0.0001205,genesis,sof_only,within
2,44,1-8,2,0.0001205,genesis,sof_only,within
2,45,8-4,2,0.0001205,genesis,sof_only,within
2,46,6-6,1,6.025e-05,genesis,sof_only,within
2,47,2-8,1,6.025e-05,genesis,sof_only,within
2,48,8-2,1,6.025e-05,genesis,sof_only,within
2,49,7-5,1,6.025e-05,genesis,sof_only,within
2,50,4-8,1,6.025e-05,genesis,sof_only,within
3,1,2-2-2,1139,0.06862686,genesis,sof_only,within
3,2,2-3-2,873,0.05259987,genesis,sof_only,within
3,3,3-2-2,863,0.05199735,genesis,sof_only,within
3,4,2-2-3,853,0.05139483,genesis,sof_only,within
3,5,3-2-3,699,0.04211605,genesis,sof_only,within
3,6,2-3-3,646,0.0389227,genesis,sof_only,within
3,7,3-3-2,638,0.03844068,genesis,sof_only,within
3,8,3-3-3,506,0.03048744,genesis,sof_only,within
3,9,1-2-2,373,0.02247394,genesis,sof_only,within
3,10,2-2-1,371,0.02235344,genesis,sof_only,within
3,11,2-2-4,337,0.02030487,genesis,sof_only,within
3,12,2-1-2,335,0.02018437,genesis,sof_only,within
3,13,2-3-1,322,0.0194011,genesis,sof_only,within
3,14,2-4-2,320,0.01928059,genesis,sof_only,within
3,15,4-2-2,312,0.01879858,genesis,sof_only,within
3,16,1-3-2,309,0.01861782,genesis,sof_only,within
3,17,3-2-1,293,0.01765379,genesis,sof_only,within
3,18,2-1-3,293,0.01765379,genesis,sof_only,within
3,19,3-1-2,275,0.01656926,genesis,sof_only,within
3,20,4-2-3,246,0.01482196,genesis,sof_only,within
3,21,1-2-3,242,0.01458095,genesis,sof_only,within
3,22,4-3-2,239,0.01440019,genesis,sof_only,within
3,23,3-1-3,227,0.01367717,genesis,sof_only,within
3,24,2-4-3,225,0.01355667,genesis,sof_only,within
3,25,3-3-1,219,0.01319516,genesis,sof_only,within
3,26,3-4-2,209,0.01259264,genesis,sof_only,within
3,27,1-3-3,205,0.01235163,genesis,sof_only,within
3,28,2-3-4,204,0.01229138,genesis,sof_only,within
3,29,3-2-4,202,0.01217087,genesis,sof_only,within
3,30,3-3-4,166,0.01000181,genesis,sof_only,within
3,31,4-3-3,157,0.00945954,genesis,sof_only,within
3,32,3-4-3,153,0.00921853,genesis,sof_only,within
3,33,1-4-2,132,0.00795324,genesis,sof_only,within
3,34,1-2-1,129,0.00777249,genesis,sof_only,within
3,35,2-1-4,121,0.00729047,genesis,sof_only,within
3,36,2-4-1,119,0.00716997,genesis,sof_only,within
3,37,1-1-2,116,0.00698921,genesis,sof_only,within
3,38,4-1-2,109,0.00656745,genesis,sof_only,within
3,39,2-1-1,108,0.0065072,genesis,sof_only,within
3,40,1-3-1,100,0.00602519,genesis,sof_only,within
3,41,3-1-4,99,0.00596493,genesis,sof_only,within
3,42,4-2-4,97,0.00584443,genesis,sof_only,within
3,43,4-2-1,96,0.00578418,genesis,sof_only,within
3,44,1-2-4,95,0.00572393,genesis,sof_only,within
3,45,1-4-3,87,0.00524191,genesis,sof_only,within
3,46,3-1-1,85,0.00512141,genesis,sof_only,within
3,47,4-4-2,85,0.00512141,genesis,sof_only,within
3,48,4-1-3,84,0.00506116,genesis,sof_only,within
3,49,1-1-3,80,0.00482015,genesis,sof_only,within
3,50,5-2-2,77,0.00463939,genesis,sof_only,within
4,1,2-2-2-2,481,0.02898289,genesis,sof_only,within
4,2,2-3-2-2,371,0.02235478,genesis,sof_only,within
4,3,2-2-3-2,356,0.02145095,genesis,sof_only,within
4,4,2-2-2-3,338,0.02036635,genesis,sof_only,within
4,5,3-2-2-2,330,0.01988431,genesis,sof_only,within
4,6,2-3-2-3,287,0.01729332,genesis,sof_only,within
4,7,3-2-3-2,281,0.01693179,genesis,sof_only,within
4,8,3-2-2-3,277,0.01669077,genesis,sof_only,within
4,9,2-3-3-2,263,0.01584719,genesis,sof_only,within
4,10,3-3-2-2,261,0.01572668,genesis,sof_only,within
4,11,2-2-3-3,257,0.01548566,genesis,sof_only,within
4,12,3-2-3-3,223,0.01343697,genesis,sof_only,within
4,13,3-3-3-2,213,0.01283442,genesis,sof_only,within
4,14,3-3-2-3,208,0.01253314,genesis,sof_only,within
4,15,2-3-3-3,197,0.01187033,genesis,sof_only,within
4,16,3-3-3-3,167,0.01006267,genesis,sof_only,within
4,17,2-2-2-1,162,0.00976139,genesis,sof_only,within
4,18,1-2-2-2,152,0.00915883,genesis,sof_only,within
4,19,2-2-4-2,148,0.00891781,genesis,sof_only,within
4,20,2-1-2-2,137,0.008255,genesis,sof_only,within
4,21,2-2-1-3,134,0.00807423,genesis,sof_only,within
4,22,2-2-3-1,133,0.00801398,genesis,sof_only,within
4,23,2-4-2-2,133,0.00801398,genesis,sof_only,within
4,24,2-1-3-2,132,0.00795372,genesis,sof_only,within
4,25,2-2-2-4,132,0.00795372,genesis,sof_only,within
4,26,4-2-2-2,131,0.00789347,genesis,sof_only,within
4,27,2-3-1-2,127,0.00765245,genesis,sof_only,within
4,28,2-2-1-2,126,0.00759219,genesis,sof_only,within
4,29,1-3-2-2,120,0.00723066,genesis,sof_only,within
4,30,3-2-1-2,120,0.00723066,genesis,sof_only,within
4,31,3-1-2-2,118,0.00711015,genesis,sof_only,within
4,32,1-2-2-3,117,0.00704989,genesis,sof_only,within
4,33,3-2-2-4,112,0.00674861,genesis,sof_only,within
4,34,2-3-2-1,112,0.00674861,genesis,sof_only,within
4,35,3-2-3-1,111,0.00668836,genesis,sof_only,within
4,36,3-2-2-1,111,0.00668836,genesis,sof_only,within
4,37,4-2-3-2,109,0.00656785,genesis,sof_only,within
4,38,2-3-1-3,103,0.00620631,genesis,sof_only,within
4,39,2-3-3-1,102,0.00614606,genesis,sof_only,within
4,40,2-4-2-3,102,0.00614606,genesis,sof_only,within
4,41,2-1-2-3,99,0.00596529,genesis,sof_only,within
4,42,3-1-3-2,98,0.00590504,genesis,sof_only,within
4,43,2-4-3-2,98,0.00590504,genesis,sof_only,within
4,44,1-3-2-3,98,0.00590504,genesis,sof_only,within
4,45,4-2-2-3,97,0.00584478,genesis,sof_only,within
4,46,1-2-3-2,97,0.00584478,genesis,sof_only,within
4,47,2-2-4-3,93,0.00560376,genesis,sof_only,within
4,48,4-3-2-2,91,0.00548325,genesis,sof_only,within
4,49,3-2-1-3,85,0.00512172,genesis,sof_only,within
4,50,3-2-4-2,83,0.00500121,genesis,sof_only,within
5,1,2-2-2-2-2,218,0.01313649,genesis,sof_only,within
5,2,2-2-2-3-2,155,0.00934016,genesis,sof_only,within
5,3,2-2-3-2-2,149,0.00897861,genesis,sof_only,within
5,4,2-3-2-2-2,143,0.00861705,genesis,sof_only,within
5,5,2-2-2-2-3,122,0.00735161,genesis,sof_only,within
5,6,2-2-3-2-3,120,0.00723109,genesis,sof_only,within
5,7,3-2-3-2-2,119,0.00717083,genesis,sof_only,within
5,8,3-2-2-2-2,119,0.00717083,genesis,sof_only,within
5,9,2-3-2-3-2,116,0.00699006,genesis,sof_only,within
5,10,2-3-2-2-3,114,0.00686954,genesis,sof_only,within
5,11,3-2-2-2-3,112,0.00674902,genesis,sof_only,within
5,12,2-3-3-2-2,111,0.00668876,genesis,sof_only,within
5,13,3-2-2-3-2,110,0.0066285,genesis,sof_only,within
5,14,3-3-2-2-2,105,0.00632721,genesis,sof_only,within
5,15,2-2-3-3-2,101,0.00608617,genesis,sof_only,within
5,16,3-2-3-3-2,96,0.00578487,genesis,sof_only,within
5,17,3-2-2-3-3,90,0.00542332,genesis,sof_only,within
5,18,3-2-3-2-3,90,0.00542332,genesis,sof_only,within
5,19,2-3-3-2-3,90,0.00542332,genesis,sof_only,within
5,20,2-3-2-3-3,89,0.00536306,genesis,sof_only,within
5,21,3-3-3-2-2,84,0.00506177,genesis,sof_only,within
5,22,2-3-3-3-2,83,0.00500151,genesis,sof_only,within
5,23,3-3-2-3-2,81,0.00488099,genesis,sof_only,within
5,24,3-3-2-2-3,77,0.00463995,genesis,sof_only,within
5,25,2-2-2-3-3,77,0.00463995,genesis,sof_only,within
5,26,2-2-3-3-3,75,0.00451943,genesis,sof_only,within
5,27,3-2-3-3-3,74,0.00445917,genesis,sof_only,within
5,28,2-2-2-2-1,74,0.00445917,genesis,sof_only,within
5,29,3-3-3-3-2,71,0.0042784,genesis,sof_only,within
5,30,1-2-2-2-2,70,0.00421814,genesis,sof_only,within
5,31,3-3-2-3-3,69,0.00415788,genesis,sof_only,within
5,32,2-4-2-2-2,67,0.00403736,genesis,sof_only,within
5,33,2-2-2-3-1,66,0.0039771,genesis,sof_only,within
5,34,2-3-3-3-3,64,0.00385658,genesis,sof_only,within
5,35,2-1-2-2-2,63,0.00379632,genesis,sof_only,within
5,36,2-2-2-1-3,62,0.00373607,genesis,sof_only,within
5,37,2-2-4-2-2,61,0.00367581,genesis,sof_only,within
5,38,3-3-3-3-3,61,0.00367581,genesis,sof_only,within
5,39,2-2-2-1-2,60,0.00361555,genesis,sof_only,within
5,40,2-2-1-3-2,60,0.00361555,genesis,sof_only,within
5,41,3-3-3-2-3,59,0.00355529,genesis,sof_only,within
5,42,2-2-2-2-4,58,0.00349503,genesis,sof_only,within
5,43,4-2-2-2-2,56,0.00337451,genesis,sof_only,within
5,44,2-2-3-1-2,55,0.00331425,genesis,sof_only,within
5,45,2-3-1-2-2,55,0.00331425,genesis,sof_only,within
5,46,2-2-2-4-2,53,0.00319373,genesis,sof_only,within
5,47,3-2-1-2-2,53,0.00319373,genesis,sof_only,within
5,48,3-2-2-2-1,53,0.00319373,genesis,sof_only,within
5,49,2-3-2-2-4,52,0.00313347,genesis,sof_only,within
