taam,rank,predecessor,count,prob,book,run_label,stream_type
atnah,1,tipeha,860,0.58663029,genesis,control_exclude_meteg,full
atnah,2,munah,592,0.40381992,genesis,control_exclude_meteg,full
atnah,3,sof_pasuq,8,0.00545703,genesis,control_exclude_meteg,full
atnah,4,paseq,6,0.00409277,genesis,control_exclude_meteg,full
darga,1,sof_pasuq,73,0.28853755,genesis,control_exclude_meteg,full
darga,2,qadma,44,0.17391304,genesis,control_exclude_meteg,full
darga,3,atnah,32,0.12648221,genesis,control_exclude_meteg,full
darga,4,zaqef_qatan,26,0.1027668,genesis,control_exclude_meteg,full
darga,5,geresh,21,0.08300395,genesis,control_exclude_meteg,full
darga,6,gershayim,19,0.07509881,genesis,control_exclude_meteg,full
darga,7,revia,17,0.06719368,genesis,control_exclude_meteg,full
darga,8,munah,13,0.0513834,genesis,control_exclude_meteg,full
darga,9,zaqef_gadol,3,0.01185771,genesis,control_exclude_meteg,full
darga,10,telisha_gedola,3,0.01185771,genesis,control_exclude_meteg,full
geresh,1,qadma,216,0.8852459,genesis,control_exclude_meteg,full
geresh,2,atnah,11,0.04508197,genesis,control_exclude_meteg,full
geresh,3,sof_pasuq,9,0.03688525,genesis,control_exclude_meteg,full
geresh,4,telisha_gedola,2,0.00819672,genesis,control_exclude_meteg,full
geresh,5,munah,2,0.00819672,genesis,control_exclude_meteg,full
geresh,6,segol,2,0.00819672,genesis,control_exclude_meteg,full
geresh,7,zaqef_qatan,1,0.00409836,genesis,control_exclude_meteg,full
geresh,8,revia,1,0.00409836,genesis,control_exclude_meteg,full
gershayim,1,sof_pasuq,45,0.39823009,genesis,control_exclude_meteg,full
gershayim,2,atnah,32,0.28318584,genesis,control_exclude_meteg,full
gershayim,3,revia,14,0.12389381,genesis,control_exclude_meteg,full
gershayim,4,munah,9,0.07964602,genesis,control_exclude_meteg,full
gershayim,5,telisha_gedola,7,0.0619469,genesis,control_exclude_meteg,full
gershayim,6,zaqef_qatan,3,0.02654867,genesis,control_exclude_meteg,full
gershayim,7,segol,2,0.01769912,genesis,control_exclude_meteg,full
gershayim,8,pazer,1,0.00884956,genesis,control_exclude_meteg,full
mahapakh,1,sof_pasuq,186,0.23366834,genesis,control_exclude_meteg,full
mahapakh,2,revia,155,0.19472362,genesis,control_exclude_meteg,full
mahapakh,3,atnah,137,0.17211055,genesis,control_exclude_meteg,full
mahapakh,4,qadma,126,0.15829146,genesis,control_exclude_meteg,full
mahapakh,5,geresh,49,0.06155779,genesis,control_exclude_meteg,full
mahapakh,6,gershayim,46,0.05778894,genesis,control_exclude_meteg,full
mahapakh,7,zaqef_qatan,42,0.05276382,genesis,control_exclude_meteg,full
mahapakh,8,munah,25,0.03140704,genesis,control_exclude_meteg,full
mahapakh,9,pashta,15,0.01884422,genesis,control_exclude_meteg,full
mahapakh,10,segol,12,0.01507538,genesis,control_exclude_meteg,full
merkha,1,tipeha,645,0.26785714,genesis,control_exclude_meteg,full
merkha,2,zaqef_qatan,638,0.26495017,genesis,control_exclude_meteg,full
merkha,3,tevir,395,0.16403654,genesis,control_exclude_meteg,full
merkha,4,atnah,329,0.13662791,genesis,control_exclude_meteg,full
merkha,5,sof_pasuq,224,0.09302326,genesis,control_exclude_meteg,full
merkha,6,zaqef_gadol,97,0.04028239,genesis,control_exclude_meteg,full
merkha,7,qadma,33,0.01370432,genesis,control_exclude_meteg,full
merkha,8,revia,28,0.01162791,genesis,control_exclude_meteg,full
merkha,9,geresh,9,0.00373754,genesis,control_exclude_meteg,full
merkha,10,munah,4,0.00166113,genesis,control_exclude_meteg,full
merkha_kefula,1,darga,1,1.0,genesis,control_exclude_meteg,full
munah,1,pashta,763,0.31765196,genesis,control_exclude_meteg,full
munah,2,tipeha,598,0.2489592,genesis,control_exclude_meteg,full
munah,3,sof_pasuq,308,0.12822648,genesis,control_exclude_meteg,full
munah,4,atnah,234,0.09741882,genesis,control_exclude_meteg,full
munah,5,zaqef_qatan,116,0.04829309,genesis,control_exclude_meteg,full
munah,6,yetiv,71,0.0295587,genesis,control_exclude_meteg,full
munah,7,geresh,65,0.02706078,genesis,control_exclude_meteg,full
munah,8,paseq,53,0.02206495,genesis,control_exclude_meteg,full
munah,9,zinor,40,0.01665279,genesis,control_exclude_meteg,full
munah,10,gershayim,36,0.01498751,genesis,control_exclude_meteg,full
paseq,1,munah,72,0.7826087,genesis,control_exclude_meteg,full
paseq,2,darga,9,0.09782609,genesis,control_exclude_meteg,full
paseq,3,mahapakh,5,0.05434783,genesis,control_exclude_meteg,full
paseq,4,merkha,3,0.0326087,genesis,control_exclude_meteg,full
paseq,5,shalshelet,3,0.0326087,genesis,control_exclude_meteg,full
pashta,1,mahapakh,789,0.4638448,genesis,control_exclude_meteg,full
pashta,2,pashta,302,0.17754262,genesis,control_exclude_meteg,full
pashta,3,revia,222,0.13051146,genesis,control_exclude_meteg,full
pashta,4,atnah,145,0.08524397,genesis,control_exclude_meteg,full
pashta,5,sof_pasuq,125,0.07348618,genesis,control_exclude_meteg,full
pashta,6,zaqef_qatan,77,0.04526749,genesis,control_exclude_meteg,full
pashta,7,merkha,25,0.01469724,genesis,control_exclude_meteg,full
pashta,8,paseq,6,0.00352734,genesis,control_exclude_meteg,full
pashta,9,segol,6,0.00352734,genesis,control_exclude_meteg,full
pashta,10,zaqef_gadol,3,0.00176367,genesis,control_exclude_meteg,full
pazer,1,sof_pasuq,13,0.44827586,genesis,control_exclude_meteg,full
pazer,2,munah,6,0.20689655,genesis,control_exclude_meteg,full
pazer,3,atnah,6,0.20689655,genesis,control_exclude_meteg,full
pazer,4,paseq,2,0.06896552,genesis,control_exclude_meteg,full
pazer,5,segol,1,0.03448276,genesis,control_exclude_meteg,full
pazer,6,pazer,1,0.03448276,genesis,control_exclude_meteg,full
qadma,1,sof_pasuq,155,0.33916849,genesis,control_exclude_meteg,full
qadma,2,telisha_qetana,92,0.20131291,genesis,control_exclude_meteg,full
qadma,3,atnah,74,0.1619256,genesis,control_exclude_meteg,full
qadma,4,revia,59,0.12910284,genesis,control_exclude_meteg,full
qadma,5,telisha_gedola,27,0.05908096,genesis,control_exclude_meteg,full
qadma,6,zaqef_qatan,18,0.03938731,genesis,control_exclude_meteg,full
qadma,7,segol,11,0.02407002,genesis,control_exclude_meteg,full
qadma,8,geresh,7,0.01531729,genesis,control_exclude_meteg,full
qadma,9,pashta,5,0.01094092,genesis,control_exclude_meteg,full
qadma,10,gershayim,4,0.00875274,genesis,control_exclude_meteg,full
revia,1,munah,327,0.53606557,genesis,control_exclude_meteg,full
revia,2,geresh,91,0.14918033,genesis,control_exclude_meteg,full
revia,3,sof_pasuq,90,0.14754098,genesis,control_exclude_meteg,full
revia,4,atnah,63,0.10327869,genesis,control_exclude_meteg,full
revia,5,segol,15,0.02459016,genesis,control_exclude_meteg,full
revia,6,zaqef_qatan,11,0.01803279,genesis,control_exclude_meteg,full
revia,7,paseq,6,0.00983607,genesis,control_exclude_meteg,full
revia,8,gershayim,3,0.00491803,genesis,control_exclude_meteg,full
revia,9,zaqef_gadol,2,0.00327869,genesis,control_exclude_meteg,full
revia,10,pashta,2,0.00327869,genesis,control_exclude_meteg,full
segol,1,munah,38,0.52777778,genesis,control_exclude_meteg,full
segol,2,zinor,31,0.43055556,genesis,control_exclude_meteg,full
segol,3,zarqa,2,0.02777778,genesis,control_exclude_meteg,full
segol,4,paseq,1,0.01388889,genesis,control_exclude_meteg,full
shalshelet,1,sof_pasuq,3,1.0,genesis,control_exclude_meteg,full
sof_pasuq,1,tipeha,865,0.56535948,genesis,control_exclude_meteg,full
sof_pasuq,2,merkha,643,0.42026144,genesis,control_exclude_meteg,full
sof_pasuq,3,atnah,22,0.01437908,genesis,control_exclude_meteg,full
telisha_gedola,1,sof_pasuq,22,0.42307692,genesis,control_exclude_meteg,full
telisha_gedola,2,munah,11,0.21153846,genesis,control_exclude_meteg,full
telisha_gedola,3,atnah,6,0.11538462,genesis,control_exclude_meteg,full
telisha_gedola,4,pazer,5,0.09615385,genesis,control_exclude_meteg,full
telisha_gedola,5,zaqef_qatan,3,0.05769231,genesis,control_exclude_meteg,full
telisha_gedola,6,geresh,2,0.03846154,genesis,control_exclude_meteg,full
telisha_gedola,7,revia,2,0.03846154,genesis,control_exclude_meteg,full
telisha_gedola,8,segol,1,0.01923077,genesis,control_exclude_meteg,full
telisha_qetana,1,sof_pasuq,35,0.37634409,genesis,control_exclude_meteg,full
telisha_qetana,2,atnah,16,0.17204301,genesis,control_exclude_meteg,full
telisha_qetana,3,pazer,14,0.15053763,genesis,control_exclude_meteg,full
telisha_qetana,4,munah,14,0.15053763,genesis,control_exclude_meteg,full
telisha_qetana,5,revia,7,0.07526882,genesis,control_exclude_meteg,full
telisha_qetana,6,zaqef_qatan,4,0.04301075,genesis,control_exclude_meteg,full
telisha_qetana,7,segol,2,0.02150538,genesis,control_exclude_meteg,full
telisha_qetana,8,telisha_qetana,1,0.01075269,genesis,control_exclude_meteg,full
tevir,1,darga,225,0.3611557,genesis,control_exclude_meteg,full
tevir,2,merkha,160,0.25682183,genesis,control_exclude_meteg,full
tevir,3,zaqef_qatan,85,0.1364366,genesis,control_exclude_meteg,full
tevir,4,atnah,52,0.08346709,genesis,control_exclude_meteg,full
tevir,5,revia,42,0.06741573,genesis,control_exclude_meteg,full
tevir,6,sof_pasuq,37,0.05939005,genesis,control_exclude_meteg,full
tevir,7,zaqef_gadol,10,0.01605136,genesis,control_exclude_meteg,full
tevir,8,paseq,9,0.01444623,genesis,control_exclude_meteg,full
tevir,9,tevir,2,0.00321027,genesis,control_exclude_meteg,full
tevir,10,gershayim,1,0.00160514,genesis,control_exclude_meteg,full
tipeha,1,merkha,1576,0.53081846,genesis,control_exclude_meteg,full
tipeha,2,zaqef_qatan,766,0.25799933,genesis,control_exclude_meteg,full
tipeha,3,atnah,231,0.07780397,genesis,control_exclude_meteg,full
tipeha,4,tevir,226,0.07611991,genesis,control_exclude_meteg,full
tipeha,5,sof_pasuq,115,0.03873358,genesis,control_exclude_meteg,full
tipeha,6,zaqef_gadol,50,0.01684069,genesis,control_exclude_meteg,full
tipeha,7,pashta,2,0.00067363,genesis,control_exclude_meteg,full
tipeha,8,paseq,1,0.00033681,genesis,control_exclude_meteg,full
tipeha,9,merkha_kefula,1,0.00033681,genesis,control_exclude_meteg,full
tipeha,10,munah,1,0.00033681,genesis,control_exclude_meteg,full
yetiv,1,revia,28,0.35443038,genesis,control_exclude_meteg,full
yetiv,2,zaqef_qatan,20,0.25316456,genesis,control_exclude_meteg,full
yetiv,3,atnah,17,0.21518987,genesis,control_exclude_meteg,full
yetiv,4,sof_pasuq,11,0.13924051,genesis,control_exclude_meteg,full
yetiv,5,zaqef_gadol,2,0.02531646,genesis,control_exclude_meteg,full
yetiv,6,pashta,1,0.01265823,genesis,control_exclude_meteg,full
zaqef_gadol,1,zaqef_qatan,60,0.34090909,genesis,control_exclude_meteg,full
zaqef_gadol,2,sof_pasuq,57,0.32386364,genesis,control_exclude_meteg,full
zaqef_gadol,3,atnah,55,0.3125,genesis,control_exclude_meteg,full
zaqef_gadol,4,zaqef_gadol,3,0.01704545,genesis,control_exclude_meteg,full
zaqef_gadol,5,segol,1,0.00568182,genesis,control_exclude_meteg,full
zaqef_qatan,1,munah,1216,0.6488794,genesis,control_exclude_meteg,full
zaqef_qatan,2,pashta,610,0.32550694,genesis,control_exclude_meteg,full
zaqef_qatan,3,qadma,28,0.0149413,genesis,control_exclude_meteg,full
zaqef_qatan,4,yetiv,7,0.00373533,genesis,control_exclude_meteg,full
