taam,rank,predecessor,count,prob,book,run_label,stream_type
atnah,1,tipeha,860,0.58663029,genesis,control_exclude_meteg,core_projected
atnah,2,munah,592,0.40381992,genesis,control_exclude_meteg,core_projected
atnah,3,sof_pasuq,8,0.00545703,genesis,control_exclude_meteg,core_projected
atnah,4,paseq,6,0.00409277,genesis,control_exclude_meteg,core_projected
darga,1,sof_pasuq,82,0.32411067,genesis,control_exclude_meteg,core_projected
darga,2,qadma,44,0.17391304,genesis,control_exclude_meteg,core_projected
darga,3,atnah,39,0.1541502,genesis,control_exclude_meteg,core_projected
darga,4,zaqef_qatan,27,0.10671937,genesis,control_exclude_meteg,core_projected
darga,5,geresh,22,0.08695652,genesis,control_exclude_meteg,core_projected
darga,6,revia,20,0.07905138,genesis,control_exclude_meteg,core_projected
darga,7,munah,15,0.05928854,genesis,control_exclude_meteg,core_projected
darga,8,zaqef_gadol,3,0.01185771,genesis,control_exclude_meteg,core_projected
darga,9,paseq,1,0.00395257,genesis,control_exclude_meteg,core_projected
geresh,1,qadma,216,0.8852459,genesis,control_exclude_meteg,core_projected
geresh,2,atnah,11,0.04508197,genesis,control_exclude_meteg,core_projected
geresh,3,sof_pasuq,11,0.04508197,genesis,control_exclude_meteg,core_projected
geresh,4,munah,4,0.01639344,genesis,control_exclude_meteg,core_projected
geresh,5,zaqef_qatan,1,0.00409836,genesis,control_exclude_meteg,core_projected
geresh,6,revia,1,0.00409836,genesis,control_exclude_meteg,core_projected
mahapakh,1,sof_pasuq,204,0.25628141,genesis,control_exclude_meteg,core_projected
mahapakh,2,revia,167,0.20979899,genesis,control_exclude_meteg,core_projected
mahapakh,3,atnah,153,0.19221106,genesis,control_exclude_meteg,core_projected
mahapakh,4,qadma,126,0.15829146,genesis,control_exclude_meteg,core_projected
mahapakh,5,geresh,49,0.06155779,genesis,control_exclude_meteg,core_projected
mahapakh,6,zaqef_qatan,43,0.0540201,genesis,control_exclude_meteg,core_projected
mahapakh,7,munah,39,0.04899497,genesis,control_exclude_meteg,core_projected
mahapakh,8,pashta,15,0.01884422,genesis,control_exclude_meteg,core_projected
merkha,1,tipeha,645,0.26785714,genesis,control_exclude_meteg,core_projected
merkha,2,zaqef_qatan,640,0.26578073,genesis,control_exclude_meteg,core_projected
merkha,3,tevir,395,0.16403654,genesis,control_exclude_meteg,core_projected
merkha,4,atnah,330,0.13704319,genesis,control_exclude_meteg,core_projected
merkha,5,sof_pasuq,224,0.09302326,genesis,control_exclude_meteg,core_projected
merkha,6,zaqef_gadol,97,0.04028239,genesis,control_exclude_meteg,core_projected
merkha,7,qadma,33,0.01370432,genesis,control_exclude_meteg,core_projected
merkha,8,revia,29,0.01204319,genesis,control_exclude_meteg,core_projected
merkha,9,geresh,9,0.00373754,genesis,control_exclude_meteg,core_projected
merkha,10,munah,5,0.00207641,genesis,control_exclude_meteg,core_projected
munah,1,pashta,764,0.31806828,genesis,control_exclude_meteg,core_projected
munah,2,tipeha,598,0.2489592,genesis,control_exclude_meteg,core_projected
munah,3,sof_pasuq,353,0.14696087,genesis,control_exclude_meteg,core_projected
munah,4,atnah,260,0.10824313,genesis,control_exclude_meteg,core_projected
munah,5,zaqef_qatan,136,0.05661948,genesis,control_exclude_meteg,core_projected
munah,6,munah,73,0.03039134,genesis,control_exclude_meteg,core_projected
munah,7,geresh,66,0.0274771,genesis,control_exclude_meteg,core_projected
munah,8,revia,59,0.02456286,genesis,control_exclude_meteg,core_projected
munah,9,paseq,57,0.02373022,genesis,control_exclude_meteg,core_projected
munah,10,darga,18,0.00749376,genesis,control_exclude_meteg,core_projected
paseq,1,munah,72,0.7826087,genesis,control_exclude_meteg,core_projected
paseq,2,darga,9,0.09782609,genesis,control_exclude_meteg,core_projected
paseq,3,mahapakh,5,0.05434783,genesis,control_exclude_meteg,core_projected
paseq,4,merkha,3,0.0326087,genesis,control_exclude_meteg,core_projected
paseq,5,sof_pasuq,3,0.0326087,genesis,control_exclude_meteg,core_projected
pashta,1,mahapakh,789,0.4638448,genesis,control_exclude_meteg,core_projected
pashta,2,pashta,302,0.17754262,genesis,control_exclude_meteg,core_projected
pashta,3,revia,222,0.13051146,genesis,control_exclude_meteg,core_projected
pashta,4,atnah,145,0.08524397,genesis,control_exclude_meteg,core_projected
pashta,5,sof_pasuq,126,0.07407407,genesis,control_exclude_meteg,core_projected
pashta,6,zaqef_qatan,77,0.04526749,genesis,control_exclude_meteg,core_projected
