source,target,count,prob_given_source,target_predecessor_share,reverse_count,asymmetry_count,asymmetry_ratio,expected_independent,lift,book,run_label,stream_type
merkha,tipeha,985,0.61601001,0.5309973,374,611,2.63368984,203.523055,4.839747,deuteronomy,explore_k3_7_edges20,full
meteg,sof_pasuq,943,0.52564103,0.9884696,124,819,7.60483871,117.433512,8.030076,deuteronomy,explore_k3_7_edges20,full
munah,zaqef_qatan,790,0.43598234,0.61098221,68,722,11.61764706,160.759984,4.914158,deuteronomy,explore_k3_7_edges20,full
tipeha,meteg,593,0.31967655,0.33054627,101,492,5.87128713,228.342939,2.596971,deuteronomy,explore_k3_7_edges20,full
pashta,munah,566,0.46469622,0.31253451,5,561,113.2,151.351585,3.739637,deuteronomy,explore_k3_7_edges20,full
tipeha,atnah,513,0.27654987,0.5625,89,424,5.76404494,116.080692,4.41934,deuteronomy,explore_k3_7_edges20,full
mahapakh,pashta,487,0.84991274,0.3998358,15,472,32.46666667,47.887608,10.169646,deuteronomy,explore_k3_7_edges20,full
zaqef_qatan,tipeha,463,0.35808198,0.24959569,0,463,inf,164.574928,2.813308,deuteronomy,explore_k3_7_edges20,full
merkha,meteg,436,0.27267042,0.24303233,93,343,4.68817204,196.830383,2.215105,deuteronomy,explore_k3_7_edges20,full
zaqef_qatan,merkha,416,0.32173241,0.2601626,0,416,inf,141.862701,2.932413,deuteronomy,explore_k3_7_edges20,full
tipeha,merkha,374,0.20161725,0.23389619,985,-611,0.37969543,203.523055,1.83763,deuteronomy,explore_k3_7_edges20,full
tipeha,munah,368,0.19838275,0.20320265,1,367,368.0,230.506724,1.596483,deuteronomy,explore_k3_7_edges20,full
pashta,zaqef_qatan,364,0.29885057,0.28151585,42,322,8.66666667,108.060519,3.368483,deuteronomy,explore_k3_7_edges20,full
munah,atnah,360,0.1986755,0.39473684,151,209,2.38410596,113.389872,3.174887,deuteronomy,explore_k3_7_edges20,full
tevir,merkha,318,0.66666667,0.1988743,112,206,2.83928571,52.3345,6.076298,deuteronomy,explore_k3_7_edges20,full
munah,revia,269,0.14845475,0.52539062,29,240,9.27586207,63.657472,4.225741,deuteronomy,explore_k3_7_edges20,full
qadma,geresh,202,0.45909091,0.8244898,9,193,22.44444444,7.396734,27.309351,deuteronomy,explore_k3_7_edges20,full
sof_pasuq,munah,200,0.20986359,0.11043622,0,200,inf,118.422053,1.688875,deuteronomy,explore_k3_7_edges20,full
pashta,pashta,194,0.1592775,0.1592775,194,0,1.0,101.792507,1.905838,deuteronomy,explore_k3_7_edges20,full
darga,tevir,161,0.77033493,0.33752621,2,159,80.5,6.840469,23.536397,deuteronomy,explore_k3_7_edges20,full
