k,pattern,observed_count,observed_share,enrichment_ratio,total_ngrams,null_mean,null_sd,null_unique_values,z,z_reliable,empirical_p,null_exceedances,permutations,rank,book,run_label,stream_type
3,munah revia yetiv,21,0.00125142,67.741935,16781,0.31,0.55265463,4,37.437486,True,0.00497512,0,200,42,exodus,explore_k3_7_edges20,full
3,gershayim mahapakh pashta,23,0.0013706,60.526316,16781,0.38,0.63054575,4,35.873686,True,0.00497512,0,200,43,exodus,explore_k3_7_edges20,full
3,zaqef_qatan tipeha atnah,141,0.00840236,10.024884,16781,14.065,3.68765086,19,34.421643,True,0.00497512,0,200,44,exodus,explore_k3_7_edges20,full
3,zaqef_qatan darga tevir,27,0.00160896,40.0,16781,0.675,0.79532238,4,33.099785,True,0.00497512,0,200,45,exodus,explore_k3_7_edges20,full
3,pashta zaqef_qatan merkha,133,0.00792563,10.079576,16781,13.195,3.6446388,20,32.87157,True,0.00497512,0,200,46,exodus,explore_k3_7_edges20,full
3,atnah merkha tipeha,151,0.00899827,8.497468,16781,17.77,4.16579756,20,31.981871,True,0.00497512,0,200,47,exodus,explore_k3_7_edges20,full
3,merkha tipeha merkha,201,0.01197783,6.70447,16781,29.98,5.35940445,27,31.910262,True,0.00497512,0,200,48,exodus,explore_k3_7_edges20,full
3,sof_pasuq munah revia,67,0.00399261,15.7277,16781,4.26,1.97786749,11,31.721033,True,0.00497512,0,200,49,exodus,explore_k3_7_edges20,full
3,munah revia pashta,71,0.00423098,15.17094,16781,4.68,2.24114113,12,29.592068,True,0.00497512,0,200,50,exodus,explore_k3_7_edges20,full
3,zaqef_qatan tipeha munah,165,0.00983255,6.692354,16781,24.655,4.74537331,25,29.575123,True,0.00497512,0,200,51,exodus,explore_k3_7_edges20,full
3,sof_pasuq munah zinor,25,0.00148978,36.764706,16781,0.68,0.83129735,4,29.255477,True,0.00497512,0,200,52,exodus,explore_k3_7_edges20,full
3,zaqef_qatan tipeha meteg,170,0.0101305,6.658833,16781,25.53,4.9407647,26,29.240413,True,0.00497512,0,200,53,exodus,explore_k3_7_edges20,full
3,mahapakh meteg pashta,75,0.00446934,12.0,16781,6.25,2.3612236,12,29.11626,True,0.00497512,0,200,54,exodus,explore_k3_7_edges20,full
3,revia pashta munah,70,0.00417138,14.893617,16781,4.7,2.29922425,13,28.400883,True,0.00497512,0,200,55,exodus,explore_k3_7_edges20,full
3,meteg sof_pasuq darga,41,0.00244324,20.39801,16781,2.01,1.3745351,7,28.365954,True,0.00497512,0,200,56,exodus,explore_k3_7_edges20,full
3,meteg sof_pasuq telisha_qetana,26,0.00154937,31.707317,16781,0.82,0.91750152,6,27.444096,True,0.00497512,0,200,57,exodus,explore_k3_7_edges20,full
3,zaqef_qatan tevir merkha,66,0.00393302,11.498258,16781,5.74,2.3792233,13,25.327593,True,0.00497512,0,200,58,exodus,explore_k3_7_edges20,full
3,merkha tevir tipeha,82,0.00488648,9.156896,16781,8.955,2.96596692,14,24.627719,True,0.00497512,0,200,59,exodus,explore_k3_7_edges20,full
3,pashta pashta zaqef_qatan,84,0.00500566,8.964781,16781,9.37,3.11635336,17,23.947862,True,0.00497512,0,200,60,exodus,explore_k3_7_edges20,full
3,atnah munah zaqef_qatan,89,0.00530362,7.61009,16781,11.695,3.26577732,18,23.67124,True,0.00497512,0,200,61,exodus,explore_k3_7_edges20,full
3,munah atnah merkha,101,0.00601871,6.549935,16781,15.42,3.62065543,19,23.636604,True,0.00497512,0,200,62,exodus,explore_k3_7_edges20,full
3,atnah tevir merkha,53,0.00315833,11.936937,16781,4.44,2.06828164,12,23.478427,True,0.00497512,0,200,63,exodus,explore_k3_7_edges20,full
3,atnah munah revia,47,0.00280079,11.519608,16781,4.08,1.83039661,10,23.44847,True,0.00497512,0,200,64,exodus,explore_k3_7_edges20,full
3,pashta pashta munah,93,0.00554198,7.521229,16781,12.365,3.44545072,16,23.403324,True,0.00497512,0,200,65,exodus,explore_k3_7_edges20,full
3,meteg sof_pasuq revia,56,0.00333711,12.004287,16781,4.665,2.240059,12,22.916807,True,0.00497512,0,200,66,exodus,explore_k3_7_edges20,full
3,munah zinor munah,24,0.00143019,24.0,16781,1.0,1.02726646,5,22.389517,True,0.00497512,0,200,67,exodus,explore_k3_7_edges20,full
3,revia tevir merkha,32,0.00190692,15.421687,16781,2.075,1.36332987,8,21.949933,True,0.00497512,0,200,68,exodus,explore_k3_7_edges20,full
3,tipeha atnah mahapakh,66,0.00393302,10.099464,16781,6.535,2.73057783,16,21.777442,True,0.00497512,0,200,69,exodus,explore_k3_7_edges20,full
3,tipeha atnah merkha,98,0.00583994,5.558707,16781,17.63,3.95871915,21,20.302021,True,0.00497512,0,200,70,exodus,explore_k3_7_edges20,full
3,darga meteg tevir,22,0.00131101,19.469027,16781,1.13,1.02878178,6,20.286129,True,0.00497512,0,200,71,exodus,explore_k3_7_edges20,full
3,qadma merkha tevir,26,0.00154937,17.333333,16781,1.5,1.24408147,6,19.693244,True,0.00497512,0,200,72,exodus,explore_k3_7_edges20,full
3,munah atnah qadma,36,0.00214528,10.635155,16781,3.385,1.66753662,9,19.558791,True,0.00497512,0,200,73,exodus,explore_k3_7_edges20,full
3,meteg sof_pasuq pashta,79,0.00470771,6.644239,16781,11.89,3.50561646,20,19.143566,True,0.00497512,0,200,74,exodus,explore_k3_7_edges20,full
3,merkha tevir merkha,55,0.00327752,7.352941,16781,7.48,2.55582889,12,18.592794,True,0.00497512,0,200,75,exodus,explore_k3_7_edges20,full
3,tipeha atnah darga,30,0.00178774,13.422819,16781,2.235,1.49699028,9,18.547215,True,0.00497512,0,200,76,exodus,explore_k3_7_edges20,full
3,zaqef_qatan zaqef_gadol tipeha,22,0.00131101,19.730942,16781,1.115,1.12610638,7,18.546205,True,0.00497512,0,200,77,exodus,explore_k3_7_edges20,full
3,sof_pasuq qadma mahapakh,21,0.00125142,18.666667,16781,1.125,1.09332143,6,18.178551,True,0.00497512,0,200,78,exodus,explore_k3_7_edges20,full
3,atnah tipeha meteg,98,0.00583994,5.023065,16781,19.51,4.33634865,23,18.100482,True,0.00497512,0,200,79,exodus,explore_k3_7_edges20,full
3,munah zaqef_qatan zaqef_gadol,21,0.00125142,20.689655,16781,1.015,1.10493411,7,18.087051,True,0.00497512,0,200,80,exodus,explore_k3_7_edges20,full
3,zaqef_qatan tipeha merkha,115,0.00685299,5.048288,16781,22.78,5.12669631,25,17.988192,True,0.00497512,0,200,81,exodus,explore_k3_7_edges20,full
3,tipeha atnah munah,97,0.00578035,5.132275,16781,18.9,4.38476119,21,17.811688,True,0.00497512,0,200,82,exodus,explore_k3_7_edges20,full
3,pashta meteg zaqef_qatan,80,0.0047673,5.436629,16781,14.715,3.73140616,21,17.496085,True,0.00497512,0,200,83,exodus,explore_k3_7_edges20,full
3,munah atnah mahapakh,46,0.0027412,8.487085,16781,5.42,2.4358297,13,16.659621,True,0.00497512,0,200,84,exodus,explore_k3_7_edges20,full
3,zaqef_gadol tipeha munah,24,0.00143019,13.994169,16781,1.715,1.34267976,7,16.597405,True,0.00497512,0,200,85,exodus,explore_k3_7_edges20,full
3,tevir tipeha atnah,48,0.00286038,8.376963,16781,5.73,2.54745907,14,16.593005,True,0.00497512,0,200,86,exodus,explore_k3_7_edges20,full
3,revia pashta pashta,32,0.00190692,10.829103,16781,2.955,1.75166109,9,16.581404,True,0.00497512,0,200,87,exodus,explore_k3_7_edges20,full
3,sof_pasuq munah zaqef_qatan,74,0.00440975,5.859066,16781,12.63,3.79540849,20,16.169538,True,0.00497512,0,200,88,exodus,explore_k3_7_edges20,full
3,sof_pasuq tevir merkha,37,0.00220487,7.535642,16781,4.91,2.00799908,12,15.981083,True,0.00497512,0,200,89,exodus,explore_k3_7_edges20,full
3,zaqef_gadol merkha tipeha,23,0.0013706,15.231788,16781,1.51,1.35983298,8,15.803411,True,0.00497512,0,200,90,exodus,explore_k3_7_edges20,full
3,munah atnah munah,78,0.00464811,4.761905,16781,16.38,3.95522681,22,15.579385,True,0.00497512,0,200,91,exodus,explore_k3_7_edges20,full
3,meteg sof_pasuq meteg,88,0.00524403,4.825884,16781,18.235,4.57541771,23,15.247788,True,0.00497512,0,200,92,exodus,explore_k3_7_edges20,full
3,munah zaqef_qatan tevir,42,0.00250283,6.936416,16781,6.055,2.41685351,13,14.872643,True,0.00497512,0,200,93,exodus,explore_k3_7_edges20,full
3,meteg sof_pasuq tevir,38,0.00226447,7.122774,16781,5.335,2.21524526,13,14.745546,True,0.00497512,0,200,94,exodus,explore_k3_7_edges20,full
3,atnah merkha tevir,34,0.0020261,7.597765,16781,4.475,2.0494821,12,14.406078,True,0.00497512,0,200,95,exodus,explore_k3_7_edges20,full
3,munah revia qadma,20,0.00119182,12.158055,16781,1.645,1.2834372,7,14.30144,True,0.00497512,0,200,96,exodus,explore_k3_7_edges20,full
3,tipeha atnah qadma,31,0.00184733,8.115183,16781,3.82,1.90413462,11,14.274201,True,0.00497512,0,200,97,exodus,explore_k3_7_edges20,full
3,munah revia tevir,23,0.0013706,11.586902,16781,1.985,1.49866775,8,14.022454,True,0.00497512,0,200,98,exodus,explore_k3_7_edges20,full
3,zaqef_qatan munah zaqef_qatan,68,0.0040522,4.432855,16781,15.34,3.8061574,20,13.835476,True,0.00497512,0,200,99,exodus,explore_k3_7_edges20,full
3,tevir tipeha merkha,50,0.00297956,5.476451,16781,9.13,2.98793218,16,13.678356,True,0.00497512,0,200,100,exodus,explore_k3_7_edges20,full
4,tipeha merkha meteg sof_pasuq,438,0.0261025,183.647799,16780,2.385,1.54229321,8,282.446293,True,0.00497512,0,200,1,exodus,explore_k3_7_edges20,full
4,mahapakh pashta munah zaqef_qatan,199,0.01185936,406.122449,16780,0.49,0.72976901,4,272.017578,True,0.00497512,0,200,2,exodus,explore_k3_7_edges20,full
4,merkha tipeha meteg sof_pasuq,365,0.02175209,151.138716,16780,2.415,1.49799699,8,242.046548,True,0.00497512,0,200,3,exodus,explore_k3_7_edges20,full
4,meteg sof_pasuq mahapakh pashta,137,0.00816448,263.461538,16780,0.52,0.76978102,5,177.297175,True,0.00497512,0,200,4,exodus,explore_k3_7_edges20,full
4,merkha tipeha munah atnah,238,0.01418355,112.529551,16780,2.115,1.45684142,8,161.915358,True,0.00497512,0,200,5,exodus,explore_k3_7_edges20,full
4,pashta munah zaqef_qatan tipeha,185,0.01102503,97.112861,16780,1.905,1.29396551,7,141.499135,True,0.00497512,0,200,6,exodus,explore_k3_7_edges20,full
4,munah zaqef_qatan merkha tipeha,219,0.01305125,76.573427,16780,2.86,1.65350245,10,130.716468,True,0.00497512,0,200,7,exodus,explore_k3_7_edges20,full
4,zaqef_qatan tipeha munah atnah,159,0.00947557,85.483871,16780,1.86,1.31110449,7,119.853148,True,0.00497512,0,200,8,exodus,explore_k3_7_edges20,full
4,pashta munah zaqef_qatan merkha,145,0.00864124,90.062112,16780,1.61,1.19794632,6,119.696516,True,0.00497512,0,200,9,exodus,explore_k3_7_edges20,full
4,zaqef_qatan merkha tipeha atnah,142,0.00846246,88.75,16780,1.6,1.17768191,7,119.217251,True,0.00497512,0,200,10,exodus,explore_k3_7_edges20,full
4,tevir merkha tipeha meteg,127,0.00756853,112.888889,16780,1.125,1.0747794,6,117.117057,True,0.00497512,0,200,11,exodus,explore_k3_7_edges20,full
4,meteg sof_pasuq merkha tipeha,174,0.01036949,73.263158,16780,2.375,1.50856016,8,113.767421,True,0.00497512,0,200,12,exodus,explore_k3_7_edges20,full
4,tipeha meteg sof_pasuq mahapakh,94,0.00560191,126.174497,16780,0.745,0.87968416,5,106.009639,True,0.00497512,0,200,13,exodus,explore_k3_7_edges20,full
4,zaqef_qatan tipeha meteg sof_pasuq,153,0.009118,81.818182,16780,1.87,1.43995394,8,104.954746,True,0.00497512,0,200,14,exodus,explore_k3_7_edges20,full
4,merkha tipeha merkha meteg,199,0.01185936,51.890482,16780,3.835,1.87492713,11,104.092045,True,0.00497512,0,200,15,exodus,explore_k3_7_edges20,full
4,meteg sof_pasuq munah revia,67,0.00399285,157.647059,16780,0.425,0.64533502,3,103.16347,True,0.00497512,0,200,16,exodus,explore_k3_7_edges20,full
4,sof_pasuq mahapakh pashta zaqef_qatan,60,0.00357569,171.428571,16780,0.35,0.59097058,4,100.93565,True,0.00497512,0,200,17,exodus,explore_k3_7_edges20,full
4,mahapakh pashta zaqef_qatan tipeha,76,0.0045292,116.030534,16780,0.655,0.76741097,4,98.18077,True,0.00497512,0,200,18,exodus,explore_k3_7_edges20,full
4,tevir merkha tipeha atnah,73,0.00435042,131.531532,16780,0.555,0.74818037,4,96.828255,True,0.00497512,0,200,19,exodus,explore_k3_7_edges20,full
4,pashta zaqef_qatan merkha tipeha,123,0.00733015,72.781065,16780,1.69,1.27358158,6,95.251063,True,0.00497512,0,200,20,exodus,explore_k3_7_edges20,full
4,tipeha meteg sof_pasuq qadma,67,0.00399285,138.14433,16780,0.485,0.70872169,4,93.852073,True,0.00497512,0,200,21,exodus,explore_k3_7_edges20,full
4,revia pashta munah zaqef_qatan,63,0.00375447,148.235294,16780,0.425,0.66828739,4,93.634865,True,0.00497512,0,200,22,exodus,explore_k3_7_edges20,full
4,sof_pasuq mahapakh pashta munah,61,0.00363528,132.608696,16780,0.46,0.69340033,4,87.308871,True,0.00497512,0,200,23,exodus,explore_k3_7_edges20,full
4,atnah tipeha meteg sof_pasuq,94,0.00560191,74.900398,16780,1.255,1.07505989,6,86.269612,True,0.00497512,0,200,24,exodus,explore_k3_7_edges20,full
4,mahapakh pashta pashta zaqef_qatan,47,0.00280095,144.615385,16780,0.325,0.55761066,3,83.705358,True,0.00497512,0,200,25,exodus,explore_k3_7_edges20,full
4,tipeha meteg sof_pasuq merkha,125,0.00744934,50.709939,16780,2.465,1.52327833,8,80.441635,True,0.00497512,0,200,26,exodus,explore_k3_7_edges20,full
4,zaqef_qatan merkha tipeha meteg,136,0.00810489,46.735395,16780,2.91,1.68704791,9,78.889283,True,0.00497512,0,200,27,exodus,explore_k3_7_edges20,full
4,mahapakh pashta zaqef_qatan merkha,60,0.00357569,105.263158,16780,0.57,0.75361774,5,78.859609,True,0.00497512,0,200,28,exodus,explore_k3_7_edges20,full
4,pashta pashta munah zaqef_qatan,85,0.00506555,71.129707,16780,1.195,1.06425476,6,78.745243,True,0.00497512,0,200,29,exodus,explore_k3_7_edges20,full
4,tipeha atnah mahapakh pashta,58,0.0034565,99.145299,16780,0.585,0.74535412,4,77.030499,True,0.00497512,0,200,30,exodus,explore_k3_7_edges20,full
4,zaqef_qatan tevir merkha tipeha,65,0.00387366,78.313253,16780,0.83,0.85718952,6,74.860925,True,0.00497512,0,200,31,exodus,explore_k3_7_edges20,full
4,tevir merkha tipeha munah,81,0.00482718,75.700935,16780,1.07,1.07745279,5,74.184225,True,0.00497512,0,200,32,exodus,explore_k3_7_edges20,full
4,atnah mahapakh pashta zaqef_qatan,37,0.00220501,129.824561,16780,0.285,0.51487911,3,71.308,True,0.00497512,0,200,33,exodus,explore_k3_7_edges20,full
4,merkha meteg sof_pasuq qadma,46,0.00274136,113.580247,16780,0.405,0.65813426,4,69.279177,True,0.00497512,0,200,34,exodus,explore_k3_7_edges20,full
4,tipeha meteg sof_pasuq munah,120,0.00715137,48.096192,16780,2.495,1.72185917,8,68.243096,True,0.00497512,0,200,35,exodus,explore_k3_7_edges20,full
4,tevir merkha tipeha merkha,71,0.00423123,61.73913,16780,1.15,1.03579164,5,67.436343,True,0.00497512,0,200,36,exodus,explore_k3_7_edges20,full
4,munah atnah mahapakh pashta,44,0.00262217,107.317073,16780,0.41,0.65884016,4,66.161723,True,0.00497512,0,200,37,exodus,explore_k3_7_edges20,full
4,atnah merkha tipeha meteg,102,0.00607867,46.258503,16780,2.205,1.52136378,7,65.595751,True,0.00497512,0,200,38,exodus,explore_k3_7_edges20,full
4,tipeha munah atnah merkha,101,0.00601907,42.706131,16780,2.365,1.52756087,8,64.570258,True,0.00497512,0,200,39,exodus,explore_k3_7_edges20,full
4,atnah tevir merkha tipeha,52,0.00309893,83.870968,16780,0.62,0.79924588,5,64.285599,True,0.00497512,0,200,40,exodus,explore_k3_7_edges20,full
4,merkha meteg sof_pasuq mahapakh,52,0.00309893,81.889764,16780,0.635,0.81553694,5,62.983045,True,0.00497512,0,200,41,exodus,explore_k3_7_edges20,full
4,atnah mahapakh pashta munah,39,0.0023242,98.734177,16780,0.395,0.63322974,4,60.965235,True,0.00497512,0,200,42,exodus,explore_k3_7_edges20,full
4,meteg sof_pasuq munah zaqef_qatan,74,0.00441001,46.984127,16780,1.575,1.1880371,7,60.961901,True,0.00497512,0,200,43,exodus,explore_k3_7_edges20,full
4,munah zaqef_qatan tipeha meteg,105,0.00625745,35.117057,16780,2.99,1.67449085,9,60.92001,True,0.00497512,0,200,44,exodus,explore_k3_7_edges20,full
4,merkha meteg sof_pasuq merkha,79,0.00470799,44.759207,16780,1.765,1.27983,8,60.347859,True,0.00497512,0,200,45,exodus,explore_k3_7_edges20,full
4,zaqef_qatan tipeha merkha meteg,114,0.0067938,39.652174,16780,2.875,1.8510828,10,60.032431,True,0.00497512,0,200,46,exodus,explore_k3_7_edges20,full
4,tevir tipeha meteg sof_pasuq,50,0.00297974,65.789474,16780,0.76,0.83419386,4,59.027047,True,0.00497512,0,200,47,exodus,explore_k3_7_edges20,full
4,merkha meteg sof_pasuq munah,86,0.00512515,40.375587,16780,2.13,1.42944625,7,58.67307,True,0.00497512,0,200,48,exodus,explore_k3_7_edges20,full
4,sof_pasuq merkha tipeha munah,85,0.00506555,37.527594,16780,2.265,1.42298963,8,58.141674,True,0.00497512,0,200,49,exodus,explore_k3_7_edges20,full
4,sof_pasuq merkha tipeha atnah,65,0.00387366,53.497942,16780,1.215,1.102202,6,57.870517,True,0.00497512,0,200,50,exodus,explore_k3_7_edges20,full
4,tipeha munah atnah mahapakh,46,0.00274136,60.526316,16780,0.76,0.79723139,4,56.746386,True,0.00497512,0,200,51,exodus,explore_k3_7_edges20,full
4,munah zaqef_qatan tipeha atnah,69,0.00411204,43.949045,16780,1.57,1.21758473,6,55.38013,True,0.00497512,0,200,52,exodus,explore_k3_7_edges20,full
4,mahapakh pashta pashta munah,39,0.0023242,84.782609,16780,0.46,0.70774609,5,54.454558,True,0.00497512,0,200,53,exodus,explore_k3_7_edges20,full
4,munah atnah merkha tipeha,77,0.0045888,36.842105,16780,2.09,1.4077674,8,53.211916,True,0.00497512,0,200,54,exodus,explore_k3_7_edges20,full
4,munah zaqef_qatan tipeha munah,103,0.00613826,34.162521,16780,3.015,1.8874819,11,52.972693,True,0.00497512,0,200,55,exodus,explore_k3_7_edges20,full
4,pashta munah zaqef_qatan tevir,33,0.00196663,67.346939,16780,0.49,0.62598666,3,51.934014,True,0.00497512,0,200,56,exodus,explore_k3_7_edges20,full
4,merkha tevir merkha tipeha,54,0.00321812,51.428571,16780,1.05,1.04063181,6,50.88255,True,0.00497512,0,200,57,exodus,explore_k3_7_edges20,full
4,tipeha munah atnah qadma,36,0.00214541,73.469388,16780,0.49,0.70168498,4,50.606755,True,0.00497512,0,200,58,exodus,explore_k3_7_edges20,full
4,tevir tipeha munah atnah,43,0.00256257,62.773723,16780,0.685,0.83622447,5,50.602442,True,0.00497512,0,200,59,exodus,explore_k3_7_edges20,full
4,meteg sof_pasuq tevir merkha,37,0.00220501,67.889908,16780,0.545,0.72151084,4,50.525922,True,0.00497512,0,200,60,exodus,explore_k3_7_edges20,full
4,revia tevir merkha tipeha,27,0.00160906,87.096774,16780,0.31,0.53415974,4,49.966326,True,0.00497512,0,200,61,exodus,explore_k3_7_edges20,full
4,mahapakh meteg pashta zaqef_qatan,40,0.00238379,61.538462,16780,0.65,0.78778361,4,49.950265,True,0.00497512,0,200,62,exodus,explore_k3_7_edges20,full
4,tevir tipeha merkha meteg,50,0.00297974,46.728972,16780,1.07,0.98994949,5,49.426764,True,0.00497512,0,200,63,exodus,explore_k3_7_edges20,full
4,tipeha munah atnah munah,77,0.0045888,33.624454,16780,2.29,1.51902508,8,49.182862,True,0.00497512,0,200,64,exodus,explore_k3_7_edges20,full
4,munah zaqef_qatan tevir merkha,39,0.0023242,62.903226,16780,0.62,0.7865707,5,48.794088,True,0.00497512,0,200,65,exodus,explore_k3_7_edges20,full
4,munah revia pashta munah,34,0.00202622,66.019417,16780,0.515,0.6871213,4,48.732298,True,0.00497512,0,200,66,exodus,explore_k3_7_edges20,full
4,pashta zaqef_qatan tipeha atnah,50,0.00297974,42.194093,16780,1.185,1.04221209,5,46.837876,True,0.00497512,0,200,67,exodus,explore_k3_7_edges20,full
4,tipeha meteg sof_pasuq revia,36,0.00214541,62.068966,16780,0.58,0.80426001,5,44.040484,True,0.00497512,0,200,68,exodus,explore_k3_7_edges20,full
4,meteg pashta munah zaqef_qatan,53,0.00315852,33.22884,16780,1.595,1.18235563,7,43.476767,True,0.00497512,0,200,69,exodus,explore_k3_7_edges20,full
4,munah zaqef_qatan tipeha merkha,72,0.00429082,26.134301,16780,2.755,1.63041907,8,42.470676,True,0.00497512,0,200,70,exodus,explore_k3_7_edges20,full
4,zaqef_qatan merkha tipeha munah,65,0.00387366,23.636364,16780,2.75,1.49958118,8,41.511591,True,0.00497512,0,200,71,exodus,explore_k3_7_edges20,full
4,merkha tipeha atnah mahapakh,39,0.0023242,48.447205,16780,0.805,0.93881942,5,40.684075,True,0.00497512,0,200,72,exodus,explore_k3_7_edges20,full
4,tipeha atnah merkha tipeha,68,0.00405244,27.530364,16780,2.47,1.61310587,8,40.623496,True,0.00497512,0,200,73,exodus,explore_k3_7_edges20,full
4,sof_pasuq tevir merkha tipeha,35,0.00208582,48.275862,16780,0.725,0.85617767,5,40.032579,True,0.00497512,0,200,74,exodus,explore_k3_7_edges20,full
4,tipeha atnah munah zaqef_qatan,52,0.00309893,33.226837,16780,1.565,1.27432118,7,39.577934,True,0.00497512,0,200,75,exodus,explore_k3_7_edges20,full
4,tipeha munah atnah tipeha,67,0.00399285,26.120858,16780,2.565,1.65513515,9,38.930356,True,0.00497512,0,200,76,exodus,explore_k3_7_edges20,full
4,merkha meteg sof_pasuq darga,21,0.00125149,79.245283,16780,0.265,0.5442943,4,38.0952,True,0.00497512,0,200,77,exodus,explore_k3_7_edges20,full
4,merkha tipeha atnah munah,53,0.00315852,25.059102,16780,2.115,1.37156148,8,37.10005,True,0.00497512,0,200,78,exodus,explore_k3_7_edges20,full
4,munah atnah munah revia,25,0.00148987,50.505051,16780,0.495,0.67248508,4,36.43947,True,0.00497512,0,200,79,exodus,explore_k3_7_edges20,full
4,atnah merkha tipeha merkha,49,0.00292014,25.520833,16780,1.92,1.31615398,7,35.77089,True,0.00497512,0,200,80,exodus,explore_k3_7_edges20,full
4,meteg sof_pasuq merkha tevir,27,0.00160906,43.2,16780,0.625,0.75977714,4,34.714127,True,0.00497512,0,200,81,exodus,explore_k3_7_edges20,full
4,tipeha munah atnah pashta,41,0.00244338,27.516779,16780,1.49,1.15610679,6,34.175044,True,0.00497512,0,200,82,exodus,explore_k3_7_edges20,full
4,atnah pashta munah zaqef_qatan,37,0.00220501,37.18593,16780,0.995,1.07272021,6,33.564204,True,0.00497512,0,200,83,exodus,explore_k3_7_edges20,full
4,tipeha atnah tevir merkha,24,0.00143027,46.601942,16780,0.515,0.70159545,4,33.473706,True,0.00497512,0,200,84,exodus,explore_k3_7_edges20,full
4,atnah munah zaqef_qatan tipeha,48,0.00286055,28.070175,16780,1.71,1.39125048,7,33.272226,True,0.00497512,0,200,85,exodus,explore_k3_7_edges20,full
4,mahapakh pashta meteg zaqef_qatan,24,0.00143027,46.153846,16780,0.52,0.7085976,4,33.135873,True,0.00497512,0,200,86,exodus,explore_k3_7_edges20,full
4,pashta zaqef_qatan tipeha munah,48,0.00286055,24.427481,16780,1.965,1.40128261,7,32.852045,True,0.00497512,0,200,87,exodus,explore_k3_7_edges20,full
4,tipeha meteg sof_pasuq pashta,50,0.00297974,27.39726,16780,1.825,1.46804317,8,32.815792,True,0.00497512,0,200,88,exodus,explore_k3_7_edges20,full
4,sof_pasuq pashta munah zaqef_qatan,34,0.00202622,33.009709,16780,1.03,1.01203809,5,32.577825,True,0.00497512,0,200,89,exodus,explore_k3_7_edges20,full
4,munah atnah tevir merkha,25,0.00148987,46.296296,16780,0.54,0.75581498,5,32.362418,True,0.00497512,0,200,90,exodus,explore_k3_7_edges20,full
4,munah atnah tipeha meteg,47,0.00280095,20.258621,16780,2.32,1.38824932,7,32.184421,True,0.00497512,0,200,91,exodus,explore_k3_7_edges20,full
4,tipeha munah atnah tevir,26,0.00154946,40.310078,16780,0.645,0.80136504,5,31.639763,True,0.00497512,0,200,92,exodus,explore_k3_7_edges20,full
4,meteg sof_pasuq tipeha atnah,38,0.0022646,25.333333,16780,1.5,1.18194117,6,30.881402,True,0.00497512,0,200,93,exodus,explore_k3_7_edges20,full
4,merkha tipeha atnah merkha,46,0.00274136,22.716049,16780,2.025,1.45773797,8,30.166601,True,0.00497512,0,200,94,exodus,explore_k3_7_edges20,full
4,pashta zaqef_qatan tipeha meteg,48,0.00286055,22.170901,16780,2.165,1.52294841,9,30.096226,True,0.00497512,0,200,95,exodus,explore_k3_7_edges20,full
4,munah zaqef_qatan munah zaqef_qatan,40,0.00238379,22.222222,16780,1.8,1.27598617,7,29.937629,True,0.00497512,0,200,96,exodus,explore_k3_7_edges20,full
4,munah atnah munah zaqef_qatan,35,0.00208582,27.888446,16780,1.255,1.14302561,7,29.522523,True,0.00497512,0,200,97,exodus,explore_k3_7_edges20,full
4,tipeha meteg sof_pasuq tipeha,51,0.00303933,17.832168,16780,2.86,1.64130111,8,29.330389,True,0.00497512,0,200,98,exodus,explore_k3_7_edges20,full
4,atnah tipeha merkha meteg,46,0.00274136,21.800948,16780,2.11,1.50973391,9,29.071348,True,0.00497512,0,200,99,exodus,explore_k3_7_edges20,full
4,pashta pashta zaqef_qatan merkha,31,0.00184744,28.181818,16780,1.1,1.07038715,6,27.933818,True,0.00497512,0,200,100,exodus,explore_k3_7_edges20,full
5,merkha tipeha merkha meteg sof_pasuq,196,0.01168127,712.727273,16779,0.275,0.54852475,3,356.820729,True,0.00497512,0,200,1,exodus,explore_k3_7_edges20,full
5,pashta munah zaqef_qatan merkha tipeha,131,0.00780738,557.446809,16779,0.235,0.50102909,3,260.992829,True,0.00497512,0,200,2,exodus,explore_k3_7_edges20,full
5,tipeha meteg sof_pasuq merkha tipeha,101,0.00601943,348.275862,16779,0.29,0.52657994,4,191.253013,True,0.00497512,0,200,3,exodus,explore_k3_7_edges20,full
5,munah zaqef_qatan tipeha munah atnah,100,0.00595983,338.983051,16779,0.295,0.57412814,3,173.663323,True,0.00497512,0,200,4,exodus,explore_k3_7_edges20,full
5,meteg sof_pasuq merkha tipeha munah,85,0.00506586,261.538462,16779,0.325,0.55761066,3,151.853266,True,0.00497512,0,200,5,exodus,explore_k3_7_edges20,full
5,tipeha merkha meteg sof_pasuq munah,83,0.00494666,255.384615,16779,0.325,0.59256278,4,139.521081,True,0.00497512,0,200,6,exodus,explore_k3_7_edges20,full
5,tipeha merkha meteg sof_pasuq merkha,79,0.00470827,267.79661,16779,0.295,0.57412814,4,137.086123,True,0.00497512,0,200,7,exodus,explore_k3_7_edges20,full
5,tipeha munah atnah merkha tipeha,77,0.00458907,216.901408,16779,0.355,0.59222347,3,129.419051,True,0.00497512,0,200,8,exodus,explore_k3_7_edges20,full
5,munah zaqef_qatan tipeha merkha meteg,71,0.00423148,189.333333,16779,0.375,0.59678788,4,118.34188,True,0.00497512,0,200,9,exodus,explore_k3_7_edges20,full
5,munah zaqef_qatan merkha tipeha meteg,73,0.00435068,194.666667,16779,0.375,0.62153562,4,116.847687,True,0.00497512,0,200,10,exodus,explore_k3_7_edges20,full
